SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
K0829|RR|935.4||||
K0830|RR|391.41||||
K0831|RR|391.41||||
K0835|RR|477.44||||
K0836|RR|495.15||||
K0837|RR|585.46||||
K0838|RR|521.89||||
K0839|RR|765.55||||
K0840|RR|1165.87||||
K0841|RR|519.15||||
K0842|RR|518.87||||
K0843|RR|621.37||||
K0848|RR|528.44||||
K0849|RR|508.07||||
K0850|RR|612.98||||
K0851|RR|589.37||||
K0852|RR|708.26||||
K0853|RR|727.56||||
K0854|RR|963.86||||
K0855|RR|910.51||||
K0856|RR|567.23||||
K0857|RR|578.6||||
K0858|RR|703.76||||
K0859|RR|671.17||||
K0860|RR|1005.41||||
K0861|RR|568.14||||
K0862|RR|703.76||||
K0863|RR|1005.41||||
K0864|RR|1196.45||||
V5030|RR|1.53||||
V5040|RR|1.53||||
V5050|RR|1.53||||
V5060|RR|1.53||||
V5070|RR|1.53||||
V5080|RR|1.53||||
V5120|RR|1.53||||
V5130|RR|1.53||||
V5140|RR|1.53||||
V5150|RR|1.53||||
V5190|RR|1.53||||
V5230|RR|1.53||||
V5298|RR|1.53||||
