SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
93612|26|80.47||||
93613|26|237.53||||
93615|26|65.6||||
93616|26|84.13||||
93618|26|125.61||||
93619|26|417.52||||
93620|26|510.52||||
93621|26|489.54||||
93622|26|489.54||||
93624|26|225.64||||
93631|26|376.31||||
93640|26|285.21||||
93641|26|347.56||||
93642|26|330.66||||
93644|26|161.6||||
93662|26|132.57||||
93724|26|178.74||||
93880|26|39.16||||
93882|26|10.67||||
93886|26|41.13||||
93888|26|27.33||||
93892|26|89.95||||
93893|26|88.16||||
93922|26|16.67||||
93923|26|30.18||||
93924|26|32.99||||
93925|26|24.22||||
93926|26|11.88||||
93930|26|19.53||||
93931|26|17.4||||
93970|26|47.11||||
93971|26|13.53||||
93975|26|65.74||||
93976|26|32.49||||
93978|26|44.32||||
93979|26|11.9||||
93980|26|49.69||||
93981|26|17.4||||
93990|26|10.05||||
94010|26|9.84||||
94060|26|18.01||||
94150|26|2.23||||
94200|26|6.56||||
94375|26|9.29||||
94450|26|9.68||||
94617|26|28.53||||
94618|26|19.58||||
94621|26|41.84||||
94680|26|16.4||||
94681|26|32.8||||
94690|26|5.94||||
94726|26|10.1||||
94727|26|10.16||||
94728|26|10.16||||
94729|26|6.75||||
95782|26|104.12||||
95783|26|121.18||||
95800|26|24.8||||
95801|26|39.49||||
95805|26|68.5||||
95806|26|37.22||||
95807|26|82.4||||
95808|26|105.23||||
95810|26|156.63||||
95811|26|168.13||||
95812|26|41.73||||
95813|26|66.8||||
95816|26|36.28||||
95819|26|34.46||||
95822|26|29.9||||
95824|26|30.62||||
95829|26|215.81||||
95860|26|53.14||||
95861|26|76.75||||
95863|26|85.82||||
95864|26|109.88||||
95865|26|74.88||||
95866|26|49.85||||
95867|26|32.31||||
95868|26|64.31||||
95869|26|19.68||||
95870|26|15.39||||
95872|26|56.4||||
95873|26|18.86||||
95874|26|19.12||||
95875|26|39.41||||
95885|26|14.95||||
95886|26|39.96||||
95887|26|31.66||||
95905|26|52.39||||
95907|26|43.89||||
95908|26|55.18||||
95909|26|66.06||||
95910|26|88.52||||
95911|26|110.89||||
95912|26|131.97||||
95913|26|15.81||||
95924|26|73.43||||
95925|26|46.61||||
95926|26|67.73||||
95927|26|67.73||||
95928|26|84.23||||
95929|26|87.83||||
95930|26|27.21||||
95937|26|16.72||||
95938|26|37.47||||
95939|26|95.57||||
95955|26|55.58||||
95957|26|48.87||||
95958|26|197.81||||
96020|26|141.3||||
G0452|26|15.89||||
91010|TC|14.51||||
91020|TC|16.58||||
91022|TC|17.1||||
91030|TC|5.26||||
91034|TC|17.07||||
91035|TC|29.7||||
91037|TC|29.53||||
91038|TC|33.01||||
91065|TC|7.57||||
91110|TC|683.65||||
91122|TC|13.28||||
91132|TC|26.33||||
91133|TC|31.6||||
91200|TC|19.55||||
92025|TC|5.36||||
92060|TC|7.43||||
92081|TC|7.58||||
92082|TC|7.84||||
92083|TC|6.71||||
92132|TC|11.63||||
92133|TC|11.61||||
92134|TC|11.61||||
92136|TC|44.31||||
92228|TC|11.73||||
92235|TC|35.96||||
92240|TC|29.6||||
92242|TC|159.98||||
92250|TC|9.27||||
92265|TC|9.72||||
92270|TC|7.32||||
92283|TC|3.86||||
92284|TC|4.69||||
92540|TC|18.07||||
92541|TC|8.74||||
92542|TC|8.36||||
92544|TC|8.36||||
92545|TC|8.36||||
92546|TC|8.36||||
92547|TC|8.36||||
92587|TC|34.85||||
92588|TC|35.88||||
92978|TC|141.87||||
92979|TC|71.65||||
93024|TC|31.36||||
93025|TC|69.98||||
93050|TC|8.15||||
93260|TC|20.67||||
93261|TC|20.57||||
93278|TC|16.42||||
93279|TC|18.05||||
93280|TC|20.85||||
93281|TC|24.37||||
93282|TC|21.82||||
93283|TC|25.05||||
93284|TC|28.46||||
93285|TC|16.89||||
93286|TC|11.2||||
93287|TC|12.48||||
93288|TC|17.49||||
93289|TC|20.95||||
93290|TC|9.59||||
93291|TC|15.26||||
93292|TC|15.75||||
93293|TC|38.55||||
93303|TC|97.7||||
93304|TC|49.25||||
93306|TC|177.42||||
93307|TC|90.06||||
93308|TC|45.03||||
93312|TC|38.94||||
93315|TC|48.31||||
93318|TC|64.0||||
93320|TC|45.94||||
93321|TC|23.36||||
93325|TC|75.54||||
93350|TC|48.06||||
93351|TC|123.64||||
93451|TC|579.86||||
93452|TC|549.26||||
93453|TC|718.88||||
93454|TC|574.98||||
93455|TC|671.23||||
93456|TC|709.21||||
93457|TC|804.05||||
93458|TC|693.51||||
93459|TC|754.97||||
93460|TC|795.41||||
93461|TC|925.62||||
93464|TC|148.37||||
93505|TC|52.31||||
93571|TC|162.68||||
93572|TC|161.83||||
93600|TC|45.77||||
93602|TC|24.35||||
93603|TC|46.2||||
93609|TC|52.91||||
93610|TC|22.23||||
93612|TC|25.41||||
93613|TC|75.01||||
93615|TC|16.4||||
93616|TC|9.35||||
93618|TC|51.31||||
93619|TC|178.94||||
93620|TC|188.82||||
93621|TC|209.8||||
93622|TC|209.8||||
93624|TC|59.98||||
93631|TC|185.34||||
93640|TC|198.2||||
93641|TC|195.5||||
93642|TC|194.19||||
93644|TC|99.04||||
93662|TC|137.99||||
93724|TC|96.24||||
93880|TC|117.48||||
93882|TC|65.57||||
93886|TC|154.75||||
93888|TC|102.83||||
93892|TC|134.93||||
93893|TC|132.25||||
93922|TC|35.43||||
93923|TC|67.18||||
93924|TC|73.43||||
93925|TC|72.65||||
93926|TC|73.01||||
93930|TC|73.48||||
93931|TC|65.46||||
93970|TC|121.13||||
93971|TC|71.03||||
93975|TC|122.1||||
93976|TC|122.23||||
93978|TC|119.83||||
93979|TC|67.43||||
93980|TC|115.93||||
93981|TC|106.9||||
93990|TC|61.7||||
94010|TC|14.76||||
94060|TC|27.02||||
94150|TC|3.34||||
94200|TC|9.84||||
94375|TC|13.93||||
94450|TC|14.52||||
94617|TC|57.92||||
94618|TC|10.54||||
94621|TC|57.77||||
94680|TC|24.6||||
94681|TC|49.2||||
94690|TC|8.92||||
94726|TC|37.99||||
94727|TC|27.46||||
94728|TC|27.46||||
94729|TC|41.45||||
95782|TC|842.4||||
95783|TC|888.64||||
95800|TC|112.96||||
95801|TC|44.53||||
95805|TC|127.22||||
95806|TC|45.5||||
95807|TC|128.89||||
95808|TC|128.62||||
95810|TC|191.44||||
95811|TC|189.59||||
95812|TC|40.09||||
95813|TC|44.54||||
95816|TC|39.3||||
95819|TC|30.55||||
95822|TC|35.11||||
95824|TC|10.2||||
95829|TC|6.67||||
95860|TC|12.46||||
95861|TC|21.65||||
95863|TC|25.63||||
95864|TC|54.12||||
95865|TC|24.96||||
95866|TC|16.62||||
95867|TC|15.92||||
95868|TC|17.1||||
95869|TC|6.56||||
95870|TC|4.86||||
95872|TC|16.85||||
95873|TC|5.63||||
95874|TC|5.71||||
95875|TC|11.77||||
95885|TC|34.89||||
95886|TC|36.88||||
95887|TC|37.17||||
95905|TC|18.41||||
95907|TC|38.92||||
95908|TC|47.01||||
95909|TC|56.28||||
95910|TC|72.43||||
95911|TC|83.66||||
95912|TC|95.56||||
95913|TC|247.64||||
95924|TC|55.39||||
95925|TC|38.14||||
95926|TC|55.42||||
95927|TC|55.42||||
95928|TC|68.92||||
95929|TC|71.86||||
95930|TC|7.23||||
95937|TC|5.57||||
95938|TC|230.2||||
95939|TC|319.97||||
95955|TC|55.58||||
95957|TC|67.48||||
95958|TC|49.45||||
90951||895.71|3|0|18|
90954||724.53|3|0|18|
90955||412.18|3|0|18|
90956||279.3|3|0|18|
90957||584.01|3|0|18|
90958||394.83|3|0|18|
90959||259.0|3|0|18|
90960||261.84|3|0|18|
90961||210.78|3|0|18|
90962||151.98|3|0|18|
90963||501.53|3|0|18|
90964||416.22|3|0|18|
90965||396.03|3|0|18|
90966||208.27|3|0|18|
90967||18.22|3|0|18|
90968||13.96|3|0|18|
90969||13.64|3|0|18|
90970||7.31|3|0|18|
92551||11.13|3|0|18|
92552||16.69|3|0|18|
92553||22.26|3|0|18|
92555||12.22|3|0|18|
92556||29.46|3|0|18|
92587||44.73|3|0|18|
92950||125.47|3|0|18|
94002||48.88|3|0|18|
94003||38.51|3|0|18|
94640||12.76|3|0|18|
94642||93.72|3|0|18|
94644||18.55|3|0|18|
94645||13.53|3|0|18|
94660||44.51|3|0|18|
94662||30.55|3|0|18|
94664||9.38|3|0|18|
94667||21.71|3|0|18|
94668||12.76|3|0|18|
94772||47.79|3|0|18|
95004||2.07|3|0|18|
95024||3.05|3|0|18|
95027||3.05|3|0|18|
95028||4.58|3|0|18|
95044||4.04|3|0|18|
95052||5.02|3|0|18|
95056||3.49|3|0|18|
95060||7.09|3|0|18|
95065||4.47|3|0|18|
95070||44.95|3|0|18|
95115||5.35|3|0|18|
95180||66.55|3|0|18|
95199||5.56|3|0|18|
96110||59.9|3|0|18|
96116||61.31|3|0|18|
96360||55.97|3|0|18|
96361||15.93|3|0|18|
99170||118.7|3|0|18|
99202||37.42|3|0|18|
99203||62.41|3|0|18|
99204||75.17|3|0|18|
99205||90.23|3|0|18|
