SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
Q4221|||||2014.0|||||
Q4222|||||135.925|||||
Q4225|||||1387.085|||||
Q4227|||||1192.5|||||
Q4229|||||501.553|||||
Q4231|||||656.136|||||
Q4232|||||206.483|||||
Q4234|||||247.916|||||
Q4235|||||94.927|||||
Q4236|||||482.715|||||
Q4238|||||1644.991|||||
Q4239|||||2349.924|||||
Q4248|||||2797.108|||||
Q4250|||||2863.134|||||
Q4252|||||99.11|||||
Q4253|||||71.498|||||
Q4256|||||935.023|||||
Q4257|||||494.942|||||
Q4258|||||71.815|||||
Q4259|||||975.262|||||
Q4262|||||169.857|||||
Q4263|||||1712.999|||||
Q4264|||||478.06|||||
Q4265|||||1750.263|||||
Q4266|||||989.673|||||
Q4267|||||274.606|||||
Q4269|||||2862.0|||||
Q4270|||||3370.8|||||
Q4271|||||1399.124|||||
Q4274|||||1838.291|||||
Q4275|||||2676.5|||||
Q4276|||||464.342|||||
Q4278|||||246.046|||||
Q4279|||||2385.0|||||
Q4280|||||3246.048|||||
Q4281|||||560.296|||||
Q4282|||||487.314|||||
Q4283|||||550.643|||||
Q4289|||||1602.229|||||
Q4290|||||1841.001|||||
Q4293|||||1584.7|||||
Q4294|||||2650.0|||||
Q4295|||||2332.0|||||
Q4296|||||1476.13|||||
Q4297|||||1748.223|||||
Q4298|||||2279.0|||||
Q4299|||||2597.0|||||
Q4300|||||2114.7|||||
Q4301|||||1896.761|||||
Q4302|||||2008.7|||||
Q4303|||||3397.401|||||
Q4304|||||753.463|||||
Q4309|||||1323.965|||||
Q4310|||||2213.138|||||
Q4313|||||3337.231|||||
Q4319|||||2650.0|||||
Q4322|||||1855.0|||||
Q4323|||||1643.0|||||
Q4325|||||2067.0|||||
Q4328|||||3710.0|||||
Q4332|||||1696.165|||||
Q4343|||||2952.1|||||
Q5101|||||0.333|||||
Q5103|||||15.912|||||
Q5104|||||27.845|||||
Q5105|||||0.707|||||
Q5106|||||7.07|||||
Q5107|||||29.824|||||
Q5108|||||112.895|||||
Q5110|||||0.287|||||
Q5111|||||163.604|||||
Q5112|||||28.74|||||
Q5113|||||73.905|||||
Q5114|||||46.816|||||
Q5115|||||34.759|||||
Q5116|||||24.931|||||
Q5117|||||27.905|||||
Q5118|||||26.943|||||
