SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E2310|RR|KE|||0.0|20250401||||
E2310|RR|KU|||140.89|20250401||||
E2311|RR||||266.64|20250401||||
E2311|RR|KE|||0.0|20250401||||
E2311|RR|KU|||285.32|20250401||||
E2312|RR||||281.75|20250401||||
E2312|RR|KC|||359.36|20250401||||
E2313|RR||||44.77|20250401||||
E2321|RR||||179.54|20250401||||
E2321|RR|KC|||292.44|20250401||||
E2321|RR|KE|||0.0|20250401||||
E2321|RR|KU|||311.75|20250401||||
E2322|RR||||169.62|20250401||||
E2322|RR|KC|||329.7|20250401||||
E2322|RR|KE|||0.0|20250401||||
E2322|RR|KU|||330.12|20250401||||
E2323|NU||||82.68|20250401||||
E2323|NU|KE|||0.0|20250401||||
E2323|NU|KU|||83.3|20250401||||
E2323|RR||||8.27|20250401||||
E2323|RR|KE|||0.0|20250401||||
E2323|RR|KU|||8.3|20250401||||
E2323|UE||||62.01|20250401||||
E2323|UE|KE|||0.0|20250401||||
E2323|UE|KU|||62.45|20250401||||
E2324|NU||||52.77|20250401||||
E2324|NU|KE|||0.0|20250401||||
E2324|NU|KU|||52.77|20250401||||
E2324|RR||||5.25|20250401||||
E2324|RR|KE|||0.0|20250401||||
E2324|RR|KU|||5.25|20250401||||
E2324|UE||||39.58|20250401||||
E2324|UE|KE|||0.0|20250401||||
E2324|UE|KU|||39.57|20250401||||
E2325|RR||||162.12|20250401||||
E2325|RR|KE|||0.0|20250401||||
E2325|RR|KU|||162.2|20250401||||
E2326|RR||||41.82|20250401||||
E2326|RR|KE|||0.0|20250401||||
E2326|RR|KU|||41.83|20250401||||
E2327|RR||||314.58|20250401||||
E2327|RR|KC|||477.93|20250401||||
E2327|RR|KE|||0.0|20250401||||
E2327|RR|KU|||477.94|20250401||||
E2328|RR||||596.73|20250401||||
E2328|RR|KE|||0.0|20250401||||
E2328|RR|KU|||596.75|20250401||||
E2329|RR||||212.68|20250401||||
E2329|RR|KE|||0.0|20250401||||
E2329|RR|KU|||212.67|20250401||||
E2330|RR||||412.09|20250401||||
E2330|RR|KE|||0.0|20250401||||
E2330|RR|KU|||412.09|20250401||||
E2340|NU||||500.68|20250401||||
E2340|RR||||50.09|20250401||||
E2340|UE||||375.56|20250401||||
E2341|NU||||751.1|20250401||||
E2341|RR||||75.1|20250401||||
E2341|UE||||563.35|20250401||||
E2342|NU||||625.93|20250401||||
E2342|RR||||62.59|20250401||||
E2342|UE||||469.45|20250401||||
E2343|NU||||1001.49|20250401||||
E2343|RR||||100.14|20250401||||
E2343|UE||||751.1|20250401||||
E2351|NU||||841.62|20250401||||
E2351|NU|KE|||0.0|20250401||||
E2351|NU|KU|||841.33|20250401||||
E2351|RR||||84.16|20250401||||
E2351|RR|KE|||0.0|20250401||||
E2351|RR|KU|||84.16|20250401||||
E2351|UE||||631.22|20250401||||
E2351|UE|KE|||0.0|20250401||||
E2351|UE|KU|||630.97|20250401||||
E2359|NU||||199.72|20250401||||
E2359|NU|KU|||243.31|20250401||||
E2359|RR||||19.97|20250401||||
E2359|RR|KU|||24.32|20250401||||
E2359|UE||||149.79|20250401||||
E2359|UE|KU|||182.46|20250401||||
E2360|NU||||148.85|20250401||||
E2360|NU|KU|||148.84|20250401||||
E2360|RR||||14.88|20250401||||
E2360|RR|KU|||14.87|20250401||||
E2360|UE||||111.63|20250401||||
E2360|UE|KU|||111.65|20250401||||
E2361|NU||||133.98|20250401||||
E2361|NU|KE|||0.0|20250401||||
E2361|NU|KU|||165.18|20250401||||
E2361|RR||||13.4|20250401||||
E2361|RR|KE|||0.0|20250401||||
E2361|RR|KU|||16.53|20250401||||
E2361|UE||||100.49|20250401||||
E2361|UE|KE|||0.0|20250401||||
E2361|UE|KU|||123.89|20250401||||
E2362|NU||||126.37|20250401||||
E2362|NU|KU|||126.38|20250401||||
E2362|RR||||12.64|20250401||||
E2362|RR|KU|||12.63|20250401||||
E2362|UE||||94.75|20250401||||
E2362|UE|KU|||94.75|20250401||||
E2363|NU||||171.93|20250401||||
E2363|NU|KE|||0.0|20250401||||
E2363|NU|KU|||220.25|20250401||||
E2363|RR||||17.19|20250401||||
E2363|RR|KE|||0.0|20250401||||
E2363|RR|KU|||22.05|20250401||||
E2363|UE||||128.95|20250401||||
E2363|UE|KE|||0.0|20250401||||
E2363|UE|KU|||165.22|20250401||||
E2364|NU||||146.93|20250401||||
E2364|NU|KU|||148.84|20250401||||
E2364|RR||||14.69|20250401||||
E2364|RR|KU|||14.87|20250401||||
E2364|UE||||110.2|20250401||||
E2364|UE|KU|||111.8|20250401||||
E2365|NU||||89.62|20250401||||
E2365|NU|KE|||0.0|20250401||||
E2365|NU|KU|||132.84|20250401||||
E2365|RR||||8.96|20250401||||
E2365|RR|KE|||0.0|20250401||||
E2365|RR|KU|||13.28|20250401||||
E2365|UE||||67.22|20250401||||
E2365|UE|KE|||0.0|20250401||||
E2365|UE|KU|||99.66|20250401||||
E2366|NU||||194.19|20250401||||
E2366|NU|KE|||0.0|20250401||||
E2366|NU|KU|||317.46|20250401||||
E2366|RR||||19.42|20250401||||
E2366|RR|KE|||0.0|20250401||||
E2366|RR|KU|||31.85|20250401||||
E2366|UE||||145.64|20250401||||
E2366|UE|KE|||0.0|20250401||||
E2366|UE|KU|||238.12|20250401||||
E2367|NU||||489.12|20250401||||
E2367|NU|KE|||0.0|20250401||||
E2367|NU|KU|||504.67|20250401||||
E2367|RR||||48.91|20250401||||
E2367|RR|KE|||0.0|20250401||||
E2367|RR|KU|||50.44|20250401||||
E2367|UE||||366.85|20250401||||
E2367|UE|KE|||0.0|20250401||||
E2367|UE|KU|||378.52|20250401||||
E2368|RR||||47.31|20250401||||
E2368|RR|KE|||0.0|20250401||||
E2368|RR|KU|||62.2|20250401||||
E2369|RR||||44.71|20250401||||
E2369|RR|KE|||0.0|20250401||||
E2369|RR|KU|||54.2|20250401||||
E2370|RR||||61.49|20250401||||
E2370|RR|KE|||0.0|20250401||||
E2370|RR|KU|||96.7|20250401||||
E2371|NU||||157.06|20250401||||
E2371|NU|KE|||0.0|20250401||||
E2371|NU|KU|||181.52|20250401||||
E2371|RR||||15.71|20250401||||
E2371|RR|KE|||0.0|20250401||||
E2371|RR|KU|||18.16|20250401||||
E2371|UE||||117.79|20250401||||
E2371|UE|KE|||0.0|20250401||||
E2371|UE|KU|||136.16|20250401||||
E2372|NU||||0.0|20250401||||
E2372|RR||||0.0|20250401||||
E2372|UE||||0.0|20250401||||
E2373|RR||||96.26|20250401||||
E2373|RR|KC|||148.54|20250401||||
E2373|RR|KE|||0.0|20250401||||
E2373|RR|KU|||151.53|20250401||||
E2374|RR||||60.89|20250401||||
E2374|RR|KE|||0.0|20250401||||
E2374|RR|KU|||64.33|20250401||||
E2375|RR||||75.08|20250401||||
E2375|RR|KE|||0.0|20250401||||
E2375|RR|KU|||103.12|20250401||||
E2376|RR||||151.26|20250401||||
E2376|RR|KE|||0.0|20250401||||
E2376|RR|KU|||161.67|20250401||||
E2377|RR||||56.04|20250401||||
E2377|RR|KE|||0.0|20250401||||
E2377|RR|KU|||58.46|20250401||||
E2378|RR||||65.33|20250401||||
E2378|RR|KU|||71.51|20250401||||
E2381|NU||||67.58|20250401||||
E2381|NU|KE|||0.0|20250401||||
E2381|NU|KU|||90.18|20250401||||
E2381|RR||||6.76|20250401||||
E2381|RR|KE|||0.0|20250401||||
E2381|RR|KU|||9.0|20250401||||
E2381|UE||||50.68|20250401||||
E2381|UE|KE|||0.0|20250401||||
E2381|UE|KU|||67.62|20250401||||
E2382|NU||||22.19|20250401||||
E2382|NU|KE|||0.0|20250401||||
E2382|NU|KU|||24.58|20250401||||
E2382|RR||||2.22|20250401||||
E2382|RR|KE|||0.0|20250401||||
E2382|RR|KU|||2.41|20250401||||
E2382|UE||||16.65|20250401||||
E2382|UE|KE|||0.0|20250401||||
E2382|UE|KU|||18.43|20250401||||
E2383|NU||||145.15|20250401||||
E2383|NU|KE|||0.0|20250401||||
E2383|NU|KU|||179.83|20250401||||
E2383|RR||||14.52|20250401||||
E2383|RR|KE|||0.0|20250401||||
E2383|RR|KU|||17.96|20250401||||
E2383|UE||||108.86|20250401||||
E2383|UE|KE|||0.0|20250401||||
E2383|UE|KU|||134.9|20250401||||
E2384|NU||||70.54|20250401||||
E2384|NU|KE|||0.0|20250401||||
E2384|NU|KU|||95.84|20250401||||
E2384|RR||||7.05|20250401||||
E2384|RR|KE|||0.0|20250401||||
E2384|RR|KU|||9.56|20250401||||
E2384|UE||||52.91|20250401||||
E2384|UE|KE|||0.0|20250401||||
E2384|UE|KU|||71.84|20250401||||
E2385|NU||||53.26|20250401||||
E2385|NU|KE|||0.0|20250401||||
E2385|NU|KU|||58.6|20250401||||
E2385|RR||||5.33|20250401||||
E2385|RR|KE|||0.0|20250401||||
E2385|RR|KU|||5.87|20250401||||
E2385|UE||||39.94|20250401||||
E2385|UE|KE|||0.0|20250401||||
E2385|UE|KU|||43.96|20250401||||
E2386|NU||||118.61|20250401||||
E2386|NU|KE|||0.0|20250401||||
E2386|NU|KU|||178.21|20250401||||
E2386|RR||||11.86|20250401||||
E2386|RR|KE|||0.0|20250401||||
E2386|RR|KU|||17.83|20250401||||
E2386|UE||||88.96|20250401||||
E2386|UE|KE|||0.0|20250401||||
E2386|UE|KU|||133.68|20250401||||
E2387|NU||||56.31|20250401||||
E2387|NU|KE|||0.0|20250401||||
E2387|NU|KU|||76.89|20250401||||
E2387|RR||||5.63|20250401||||
E2387|RR|KE|||0.0|20250401||||
E2387|RR|KU|||7.67|20250401||||
E2387|UE||||42.24|20250401||||
E2387|UE|KE|||0.0|20250401||||
E2387|UE|KU|||57.67|20250401||||
E2388|NU||||57.95|20250401||||
E2388|NU|KE|||0.0|20250401||||
E2388|NU|KU|||60.66|20250401||||
E2388|RR||||5.8|20250401||||
E2388|RR|KE|||0.0|20250401||||
E2388|RR|KU|||6.07|20250401||||
E2388|UE||||43.47|20250401||||
E2388|UE|KE|||0.0|20250401||||
E2388|UE|KU|||45.53|20250401||||
E2389|NU||||32.39|20250401||||
E2389|NU|KE|||0.0|20250401||||
E2389|NU|KU|||32.95|20250401||||
E2389|RR||||3.24|20250401||||
E2389|RR|KE|||0.0|20250401||||
E2389|RR|KU|||3.31|20250401||||
E2389|UE||||24.3|20250401||||
E2389|UE|KE|||0.0|20250401||||
E2389|UE|KU|||24.69|20250401||||
E2390|NU||||50.16|20250401||||
E2390|NU|KE|||0.0|20250401||||
E2390|NU|KU|||51.54|20250401||||
E2390|RR||||5.01|20250401||||
E2390|RR|KE|||0.0|20250401||||
E2390|RR|KU|||5.16|20250401||||
E2390|UE||||37.62|20250401||||
E2390|UE|KE|||0.0|20250401||||
E2390|UE|KU|||38.63|20250401||||
E2391|NU||||20.09|20250401||||
E2391|NU|KE|||0.0|20250401||||
E2391|NU|KU|||24.68|20250401||||
E2391|RR||||2.01|20250401||||
E2391|RR|KE|||0.0|20250401||||
E2391|RR|KU|||2.48|20250401||||
E2391|UE||||15.07|20250401||||
E2391|UE|KE|||0.0|20250401||||
E2391|UE|KU|||18.51|20250401||||
E2392|NU||||48.94|20250401||||
E2392|NU|KE|||0.0|20250401||||
E2392|NU|KU|||64.88|20250401||||
E2392|RR||||4.9|20250401||||
E2392|RR|KE|||0.0|20250401||||
E2392|RR|KU|||6.53|20250401||||
E2392|UE||||36.71|20250401||||
E2392|UE|KE|||0.0|20250401||||
E2392|UE|KU|||48.67|20250401||||
E2394|NU||||66.49|20250401||||
E2394|NU|KE|||0.0|20250401||||
E2394|NU|KU|||92.45|20250401||||
E2394|RR||||6.65|20250401||||
E2394|RR|KE|||0.0|20250401||||
E2394|RR|KU|||9.27|20250401||||
E2394|UE||||49.87|20250401||||
E2394|UE|KE|||0.0|20250401||||
E2394|UE|KU|||69.34|20250401||||
E2395|NU||||52.04|20250401||||
E2395|NU|KE|||0.0|20250401||||
E2395|NU|KU|||65.69|20250401||||
E2395|RR||||5.2|20250401||||
E2395|RR|KE|||0.0|20250401||||
E2395|RR|KU|||6.58|20250401||||
E2395|UE||||39.03|20250401||||
E2395|UE|KE|||0.0|20250401||||
E2395|UE|KU|||49.26|20250401||||
E2396|NU||||60.09|20250401||||
E2396|NU|KE|||0.0|20250401||||
E2396|NU|KU|||80.07|20250401||||
E2396|RR||||6.01|20250401||||
E2396|RR|KE|||0.0|20250401||||
E2396|RR|KU|||8.56|20250401||||
E2396|UE||||45.07|20250401||||
E2396|UE|KE|||0.0|20250401||||
E2396|UE|KU|||60.09|20250401||||
E2397|NU||||492.9|20250401||||
E2397|NU|KU|||578.62|20250401||||
E2397|RR||||49.29|20250401||||
E2397|RR|KU|||57.88|20250401||||
E2397|UE||||369.67|20250401||||
E2397|UE|KU|||433.93|20250401||||
E2398|NU||||160.28|20250401||||
E2398|NU|KU|||160.28|20250401||||
E2398|RR||||16.03|20250401||||
E2398|RR|KU|||16.03|20250401||||
E2398|UE||||120.2|20250401||||
E2398|UE|KU|||120.2|20250401||||
E2402|RR||||771.28|20250401||||
E2500|NU||||546.37|20250401||||
E2500|RR||||54.64|20250401||||
E2500|UE||||409.77|20250401||||
E2502|NU||||1670.75|20250401||||
E2502|RR||||167.1|20250401||||
E2502|UE||||1253.08|20250401||||
E2504|NU||||2203.97|20250401||||
E2504|RR||||220.42|20250401||||
E2504|UE||||1652.98|20250401||||
E2506|NU||||3231.64|20250401||||
E2506|RR||||323.15|20250401||||
E2506|UE||||2423.69|20250401||||
E2508|NU||||4997.21|20250401||||
E2508|RR||||499.72|20250401||||
E2508|UE||||3747.92|20250401||||
E2510|NU||||9456.56|20250401||||
E2510|RR||||945.65|20250401||||
E2510|UE||||7092.4|20250401||||
E2511|NU||||0.0|20250401||||
E2511|RR||||0.0|20250401||||
E2511|UE||||0.0|20250401||||
E2512|NU||||0.0|20250401||||
E2512|RR||||0.0|20250401||||
E2512|UE||||0.0|20250401||||
E2513|NU||||4402.94|20250401||||
E2513|RR||||440.31|20250401||||
E2513|UE||||3302.22|20250401||||
E2601|NU||||44.16|20250401||||
E2601|NU|KE|||0.0|20250401||||
E2601|NU|KU|||73.65|20250401||||
E2601|RR||||4.42|20250401||||
E2601|RR|KE|||0.0|20250401||||
E2601|RR|KU|||7.37|20250401||||
E2601|UE||||33.12|20250401||||
E2601|UE|KE|||0.0|20250401||||
E2601|UE|KU|||55.24|20250401||||
E2602|NU||||97.58|20250401||||
E2602|NU|KE|||0.0|20250401||||
E2602|NU|KU|||143.78|20250401||||
E2602|RR||||9.76|20250401||||
E2602|RR|KE|||0.0|20250401||||
E2602|RR|KU|||14.4|20250401||||
E2602|UE||||73.19|20250401||||
E2602|UE|KE|||0.0|20250401||||
E2602|UE|KU|||107.86|20250401||||
E2603|NU||||119.53|20250401||||
E2603|NU|KE|||0.0|20250401||||
E2603|NU|KU|||182.54|20250401||||
E2603|RR||||11.95|20250401||||
E2603|RR|KE|||0.0|20250401||||
E2603|RR|KU|||18.27|20250401||||
E2603|UE||||89.64|20250401||||
E2603|UE|KE|||0.0|20250401||||
E2603|UE|KU|||136.93|20250401||||
E2604|NU||||172.64|20250401||||
E2604|NU|KE|||0.0|20250401||||
E2604|NU|KU|||226.91|20250401||||
E2604|RR||||17.26|20250401||||
E2604|RR|KE|||0.0|20250401||||
E2604|RR|KU|||22.69|20250401||||
E2604|UE||||129.48|20250401||||
E2604|UE|KE|||0.0|20250401||||
E2604|UE|KU|||170.18|20250401||||
E2605|NU||||243.89|20250401||||
E2605|NU|KE|||0.0|20250401||||
E2605|NU|KU|||324.15|20250401||||
E2605|RR||||24.39|20250401||||
E2605|RR|KE|||0.0|20250401||||
E2605|RR|KU|||32.42|20250401||||
E2605|UE||||182.92|20250401||||
E2605|UE|KE|||0.0|20250401||||
E2605|UE|KU|||243.15|20250401||||
E2606|NU||||378.12|20250401||||
E2606|NU|KE|||0.0|20250401||||
E2606|NU|KU|||505.69|20250401||||
E2606|RR||||37.81|20250401||||
E2606|RR|KE|||0.0|20250401||||
E2606|RR|KU|||50.58|20250401||||
E2606|UE||||283.59|20250401||||
E2606|UE|KE|||0.0|20250401||||
E2606|UE|KU|||379.23|20250401||||
E2607|NU||||242.31|20250401||||
E2607|NU|KE|||0.0|20250401||||
E2607|NU|KU|||349.05|20250401||||
E2607|RR||||24.23|20250401||||
E2607|RR|KE|||0.0|20250401||||
E2607|RR|KU|||34.91|20250401||||
E2607|UE||||181.74|20250401||||
E2607|UE|KE|||0.0|20250401||||
E2607|UE|KU|||261.79|20250401||||
E2608|NU||||310.97|20250401||||
E2608|NU|KE|||0.0|20250401||||
E2608|NU|KU|||419.17|20250401||||
E2608|RR||||31.1|20250401||||
E2608|RR|KE|||0.0|20250401||||
E2608|RR|KU|||41.91|20250401||||
E2608|UE||||233.23|20250401||||
E2608|UE|KE|||0.0|20250401||||
E2608|UE|KU|||314.38|20250401||||
E2611|NU||||175.28|20250401||||
E2611|NU|KE|||0.0|20250401||||
E2611|NU|KU|||376.16|20250401||||
E2611|RR||||17.53|20250401||||
E2611|RR|KE|||0.0|20250401||||
E2611|RR|KU|||37.6|20250401||||
E2611|UE||||131.46|20250401||||
E2611|UE|KE|||0.0|20250401||||
E2611|UE|KU|||282.13|20250401||||
E2612|NU||||358.33|20250401||||
E2612|NU|KE|||0.0|20250401||||
E2612|NU|KU|||508.84|20250401||||
E2612|RR||||35.83|20250401||||
E2612|RR|KE|||0.0|20250401||||
E2612|RR|KU|||50.88|20250401||||
E2612|UE||||268.75|20250401||||
E2612|UE|KE|||0.0|20250401||||
E2612|UE|KU|||381.6|20250401||||
E2613|NU||||344.75|20250401||||
E2613|NU|KE|||0.0|20250401||||
E2613|NU|KU|||473.32|20250401||||
E2613|RR||||34.47|20250401||||
E2613|RR|KE|||0.0|20250401||||
E2613|RR|KU|||47.34|20250401||||
E2613|UE||||258.56|20250401||||
E2613|UE|KE|||0.0|20250401||||
E2613|UE|KU|||354.98|20250401||||
E2614|NU||||513.59|20250401||||
E2614|NU|KE|||0.0|20250401||||
E2614|NU|KU|||655.04|20250401||||
E2614|RR||||51.36|20250401||||
E2614|RR|KE|||0.0|20250401||||
E2614|RR|KU|||65.5|20250401||||
E2614|UE||||385.19|20250401||||
E2614|UE|KE|||0.0|20250401||||
E2614|UE|KU|||491.3|20250401||||
E2615|NU||||403.72|20250401||||
E2615|NU|KE|||0.0|20250401||||
E2615|NU|KU|||544.69|20250401||||
E2615|RR||||40.37|20250401||||
E2615|RR|KE|||0.0|20250401||||
E2615|RR|KU|||54.48|20250401||||
E2615|UE||||302.8|20250401||||
E2615|UE|KE|||0.0|20250401||||
E2615|UE|KU|||408.51|20250401||||
E2616|NU||||554.73|20250401||||
E2616|NU|KE|||0.0|20250401||||
E2616|NU|KU|||732.89|20250401||||
E2616|RR||||55.47|20250401||||
E2616|RR|KE|||0.0|20250401||||
E2616|RR|KU|||73.28|20250401||||
E2616|UE||||416.05|20250401||||
E2616|UE|KE|||0.0|20250401||||
E2616|UE|KU|||549.66|20250401||||
E2619|NU||||59.67|20250401||||
E2619|NU|KE|||0.0|20250401||||
E2619|NU|KU|||61.78|20250401||||
E2619|RR||||5.97|20250401||||
E2619|RR|KE|||0.0|20250401||||
E2619|RR|KU|||6.16|20250401||||
E2619|UE||||44.76|20250401||||
E2619|UE|KE|||0.0|20250401||||
E2619|UE|KU|||46.39|20250401||||
E2620|NU||||435.85|20250401||||
E2620|NU|KE|||0.0|20250401||||
E2620|NU|KU|||659.54|20250401||||
E2620|RR||||43.59|20250401||||
E2620|RR|KE|||0.0|20250401||||
E2620|RR|KU|||65.97|20250401||||
E2620|UE||||326.89|20250401||||
E2620|UE|KE|||0.0|20250401||||
E2620|UE|KU|||494.69|20250401||||
E2621|NU||||508.78|20250401||||
E2621|NU|KE|||0.0|20250401||||
E2621|NU|KU|||692.15|20250401||||
E2621|RR||||50.88|20250401||||
E2621|RR|KE|||0.0|20250401||||
E2621|RR|KU|||69.21|20250401||||
E2621|UE||||381.59|20250401||||
E2621|UE|KE|||0.0|20250401||||
E2621|UE|KU|||519.13|20250401||||
E2622|NU||||378.53|20250401||||
E2622|NU|KE|||0.0|20250401||||
E2622|NU|KU|||399.17|20250401||||
E2622|RR||||37.85|20250401||||
E2622|RR|KE|||0.0|20250401||||
E2622|RR|KU|||39.94|20250401||||
E2622|UE||||283.9|20250401||||
E2622|UE|KE|||0.0|20250401||||
E2622|UE|KU|||299.38|20250401||||
E2623|NU||||478.68|20250401||||
E2623|NU|KE|||0.0|20250401||||
E2623|NU|KU|||507.91|20250401||||
E2623|RR||||47.87|20250401||||
E2623|RR|KE|||0.0|20250401||||
E2623|RR|KU|||50.81|20250401||||
E2623|UE||||359.01|20250401||||
E2623|UE|KE|||0.0|20250401||||
E2623|UE|KU|||380.94|20250401||||
E2624|NU||||384.65|20250401||||
E2624|NU|KE|||0.0|20250401||||
E2624|NU|KU|||402.45|20250401||||
E2624|RR||||38.47|20250401||||
E2624|RR|KE|||0.0|20250401||||
E2624|RR|KU|||40.26|20250401||||
E2624|UE||||288.49|20250401||||
E2624|UE|KE|||0.0|20250401||||
E2624|UE|KU|||301.86|20250401||||
E2625|NU||||476.04|20250401||||
E2625|NU|KE|||0.0|20250401||||
E2625|NU|KU|||509.48|20250401||||
E2625|RR||||47.61|20250401||||
E2625|RR|KE|||0.0|20250401||||
E2625|RR|KU|||50.92|20250401||||
E2625|UE||||357.03|20250401||||
E2625|UE|KE|||0.0|20250401||||
E2625|UE|KU|||382.12|20250401||||
E2626|NU||||730.82|20250401||||
E2626|NU|KU|||867.85|20250401||||
E2626|RR||||73.08|20250401||||
E2626|RR|KU|||86.75|20250401||||
E2626|UE||||548.12|20250401||||
E2626|UE|KU|||650.8|20250401||||
E2627|NU||||1158.28|20250401||||
E2627|NU|KU|||1384.79|20250401||||
E2627|RR||||115.83|20250401||||
E2627|RR|KU|||138.53|20250401||||
E2627|UE||||868.71|20250401||||
E2627|UE|KU|||1038.57|20250401||||
E2628|NU||||887.36|20250401||||
E2628|NU|KU|||1043.22|20250401||||
E2628|RR||||88.74|20250401||||
E2628|RR|KU|||104.3|20250401||||
E2628|UE||||665.52|20250401||||
E2628|UE|KU|||782.39|20250401||||
E2629|NU||||1133.45|20250401||||
E2629|NU|KU|||1320.16|20250401||||
E2629|RR||||113.35|20250401||||
E2629|RR|KU|||132.01|20250401||||
E2629|UE||||850.09|20250401||||
E2629|UE|KU|||990.11|20250401||||
E2630|NU||||760.72|20250401||||
E2630|NU|KU|||923.2|20250401||||
E2630|RR||||76.07|20250401||||
E2630|RR|KU|||92.3|20250401||||
E2630|UE||||570.54|20250401||||
E2630|UE|KU|||692.39|20250401||||
E2631|NU||||308.96|20250401||||
E2631|NU|KU|||369.3|20250401||||
E2631|RR||||30.9|20250401||||
E2631|RR|KU|||36.9|20250401||||
E2631|UE||||231.72|20250401||||
E2631|UE|KU|||276.95|20250401||||
E2632|NU||||197.25|20250401||||
E2632|NU|KU|||234.81|20250401||||
E2632|RR||||19.72|20250401||||
E2632|RR|KU|||23.49|20250401||||
E2632|UE||||147.94|20250401||||
E2632|UE|KU|||176.11|20250401||||
E2633|NU||||165.08|20250401||||
E2633|NU|KU|||198.49|20250401||||
E2633|RR||||16.51|20250401||||
E2633|RR|KU|||19.81|20250401||||
E2633|UE||||123.81|20250401||||
E2633|UE|KU|||148.87|20250401||||
E3000|RR||||240.04|20250401||||
E3200|RR||||1155.55|20250401||||
K0001|RR||||27.22|20250401||||
K0002|RR||||52.72|20250401||||
K0003|RR||||40.86|20250401||||
K0004|RR||||50.4|20250401||||
K0005|NU||||2539.87|20250401||||
K0005|RR||||253.99|20250401||||
K0005|UE||||1904.93|20250401||||
K0006|RR||||80.5|20250401||||
K0007|RR||||112.12|20250401||||
K0009|RR||||103.87|20250401||||
K0010|RR||||595.19|20250401||||
K0011|RR||||705.02|20250401||||
K0011|RR|KF|||782.76|20250401||||
K0012|RR||||432.48|20250401||||
K0015|RR||||16.79|20250401||||
K0015|RR|KE|||0.0|20250401||||
K0015|RR|KU|||21.5|20250401||||
K0017|NU||||57.45|20250401||||
K0017|NU|KE|||0.0|20250401||||
K0017|NU|KU|||60.52|20250401||||
K0017|RR||||5.74|20250401||||
K0017|RR|KE|||0.0|20250401||||
K0017|RR|KU|||6.05|20250401||||
K0017|UE||||43.09|20250401||||
K0017|UE|KE|||0.0|20250401||||
K0017|UE|KU|||45.39|20250401||||
K0018|NU||||32.47|20250401||||
K0018|NU|KE|||0.0|20250401||||
K0018|NU|KU|||33.84|20250401||||
K0018|RR||||3.25|20250401||||
K0018|RR|KE|||0.0|20250401||||
K0018|RR|KU|||3.38|20250401||||
K0018|UE||||24.36|20250401||||
K0018|UE|KE|||0.0|20250401||||
K0018|UE|KU|||25.37|20250401||||
K0019|NU||||15.64|20250401||||
K0019|NU|KE|||0.0|20250401||||
K0019|NU|KU|||20.72|20250401||||
K0019|RR||||1.56|20250401||||
K0019|RR|KE|||0.0|20250401||||
K0019|RR|KU|||2.08|20250401||||
K0019|UE||||11.73|20250401||||
K0019|UE|KE|||0.0|20250401||||
K0019|UE|KU|||15.6|20250401||||
K0020|NU||||55.01|20250401||||
K0020|NU|KE|||0.0|20250401||||
K0020|NU|KU|||55.01|20250401||||
K0020|RR||||5.5|20250401||||
K0020|RR|KE|||0.0|20250401||||
K0020|RR|KU|||5.5|20250401||||
K0020|UE||||41.25|20250401||||
K0020|UE|KE|||0.0|20250401||||
K0020|UE|KU|||41.25|20250401||||
K0037|NU||||54.05|20250401||||
K0037|NU|KE|||0.0|20250401||||
K0037|NU|KU|||58.0|20250401||||
K0037|RR||||5.17|20250401||||
K0037|RR|KE|||0.0|20250401||||
K0037|RR|KU|||5.18|20250401||||
K0037|UE||||40.54|20250401||||
K0037|UE|KE|||0.0|20250401||||
K0037|UE|KU|||43.51|20250401||||
K0038|NU||||28.71|20250401||||
K0038|NU|KE|||0.0|20250401||||
K0038|NU|KU|||28.72|20250401||||
K0038|RR||||2.86|20250401||||
K0038|RR|KE|||0.0|20250401||||
K0038|RR|KU|||2.86|20250401||||
K0038|UE||||21.53|20250401||||
K0038|UE|KE|||0.0|20250401||||
K0038|UE|KU|||21.52|20250401||||
K0039|NU||||61.65|20250401||||
K0039|NU|KE|||0.0|20250401||||
K0039|NU|KU|||63.81|20250401||||
K0039|RR||||6.17|20250401||||
K0039|RR|KE|||0.0|20250401||||
K0039|RR|KU|||6.43|20250401||||
K0039|UE||||46.24|20250401||||
K0039|UE|KE|||0.0|20250401||||
K0039|UE|KU|||47.82|20250401||||
K0040|NU||||62.48|20250401||||
K0040|NU|KE|||0.0|20250401||||
K0040|NU|KU|||88.42|20250401||||
K0040|RR||||6.25|20250401||||
K0040|RR|KE|||0.0|20250401||||
K0040|RR|KU|||8.84|20250401||||
K0040|UE||||46.86|20250401||||
K0040|UE|KE|||0.0|20250401||||
K0040|UE|KU|||66.31|20250401||||
K0041|NU||||58.92|20250401||||
K0041|NU|KE|||0.0|20250401||||
K0041|NU|KU|||62.7|20250401||||
K0041|RR||||5.89|20250401||||
K0041|RR|KE|||0.0|20250401||||
K0041|RR|KU|||6.26|20250401||||
K0041|UE||||44.19|20250401||||
K0041|UE|KE|||0.0|20250401||||
K0041|UE|KU|||46.98|20250401||||
K0042|NU||||37.3|20250401||||
K0042|NU|KE|||0.0|20250401||||
K0042|NU|KU|||37.29|20250401||||
K0042|RR||||3.73|20250401||||
K0042|RR|KE|||0.0|20250401||||
K0042|RR|KU|||3.72|20250401||||
K0042|UE||||27.96|20250401||||
