SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E2621|RR||||49.4|10/1/24||||
E2621|RR|KE|||0.0|10/1/24||||
E2621|RR|KU|||67.59|10/1/24||||
E2621|UE||||370.47|10/1/24||||
E2621|UE|KE|||0.0|10/1/24||||
E2621|UE|KU|||506.96|10/1/24||||
E2622|NU||||367.5|10/1/24||||
E2622|NU|KE|||0.0|10/1/24||||
E2622|NU|KU|||389.81|10/1/24||||
E2622|RR||||36.75|10/1/24||||
E2622|RR|KE|||0.0|10/1/24||||
E2622|RR|KU|||39.0|10/1/24||||
E2622|UE||||275.63|10/1/24||||
E2622|UE|KE|||0.0|10/1/24||||
E2622|UE|KU|||292.36|10/1/24||||
E2623|NU||||464.74|10/1/24||||
E2623|NU|KE|||0.0|10/1/24||||
E2623|NU|KU|||496.01|10/1/24||||
E2623|RR||||46.47|10/1/24||||
E2623|RR|KE|||0.0|10/1/24||||
E2623|RR|KU|||49.62|10/1/24||||
E2623|UE||||348.55|10/1/24||||
E2623|UE|KE|||0.0|10/1/24||||
E2623|UE|KU|||372.01|10/1/24||||
E2624|NU||||373.45|10/1/24||||
E2624|NU|KE|||0.0|10/1/24||||
E2624|NU|KU|||393.02|10/1/24||||
E2624|RR||||37.35|10/1/24||||
E2624|RR|KE|||0.0|10/1/24||||
E2624|RR|KU|||39.32|10/1/24||||
E2624|UE||||280.09|10/1/24||||
E2624|UE|KE|||0.0|10/1/24||||
E2624|UE|KU|||294.79|10/1/24||||
E2625|NU||||462.17|10/1/24||||
E2625|NU|KE|||0.0|10/1/24||||
E2625|NU|KU|||497.54|10/1/24||||
E2625|RR||||46.22|10/1/24||||
E2625|RR|KE|||0.0|10/1/24||||
E2625|RR|KU|||49.73|10/1/24||||
E2625|UE||||346.63|10/1/24||||
E2625|UE|KE|||0.0|10/1/24||||
E2625|UE|KU|||373.16|10/1/24||||
E2626|NU||||709.53|10/1/24||||
E2626|NU|KU|||847.51|10/1/24||||
E2626|RR||||70.95|10/1/24||||
E2626|RR|KU|||84.72|10/1/24||||
E2626|UE||||532.15|10/1/24||||
E2626|UE|KU|||635.55|10/1/24||||
E2627|NU||||1124.54|10/1/24||||
E2627|NU|KU|||1352.33|10/1/24||||
E2627|RR||||112.45|10/1/24||||
E2627|RR|KU|||135.28|10/1/24||||
E2627|UE||||843.41|10/1/24||||
E2627|UE|KU|||1014.23|10/1/24||||
E2628|NU||||861.52|10/1/24||||
E2628|NU|KU|||1018.77|10/1/24||||
E2628|RR||||86.15|10/1/24||||
E2628|RR|KU|||101.86|10/1/24||||
E2628|UE||||646.14|10/1/24||||
E2628|UE|KU|||764.05|10/1/24||||
E2629|NU||||1100.44|10/1/24||||
E2629|NU|KU|||1289.22|10/1/24||||
E2629|RR||||110.05|10/1/24||||
E2629|RR|KU|||128.92|10/1/24||||
E2629|UE||||825.33|10/1/24||||
E2629|UE|KU|||966.9|10/1/24||||
E2630|NU||||738.56|10/1/24||||
E2630|NU|KU|||901.56|10/1/24||||
E2630|RR||||73.86|10/1/24||||
E2630|RR|KU|||90.14|10/1/24||||
E2630|UE||||553.92|10/1/24||||
E2630|UE|KU|||676.16|10/1/24||||
E2631|NU||||299.96|10/1/24||||
E2631|NU|KU|||360.64|10/1/24||||
E2631|RR||||30.0|10/1/24||||
E2631|RR|KU|||36.04|10/1/24||||
E2631|UE||||224.97|10/1/24||||
E2631|UE|KU|||270.46|10/1/24||||
E2632|NU||||191.51|10/1/24||||
E2632|NU|KU|||229.31|10/1/24||||
E2632|RR||||19.15|10/1/24||||
E2632|RR|KU|||22.94|10/1/24||||
E2632|UE||||143.63|10/1/24||||
E2632|UE|KU|||171.98|10/1/24||||
E2633|NU||||160.27|10/1/24||||
E2633|NU|KU|||193.84|10/1/24||||
E2633|RR||||16.03|10/1/24||||
E2633|RR|KU|||19.35|10/1/24||||
E2633|UE||||120.2|10/1/24||||
E2633|UE|KU|||145.38|10/1/24||||
E3000|RR||||234.41|10/1/24||||
K0001|RR||||26.43|10/1/24||||
K0002|RR||||51.18|10/1/24||||
K0003|RR||||39.67|10/1/24||||
K0004|RR||||48.94|10/1/24||||
K0005|NU||||2480.34|10/1/24||||
K0005|RR||||248.04|10/1/24||||
K0005|UE||||1860.28|10/1/24||||
K0006|RR||||78.15|10/1/24||||
K0007|RR||||108.86|10/1/24||||
K0009|RR||||101.44|10/1/24||||
K0010|RR||||581.24|10/1/24||||
K0011|RR||||688.5|10/1/24||||
K0011|RR|KF|||764.41|10/1/24||||
K0012|RR||||422.34|10/1/24||||
K0015|RR||||16.3|10/1/24||||
K0015|RR|KE|||0.0|10/1/24||||
K0015|RR|KU|||21.0|10/1/24||||
K0017|NU||||55.77|10/1/24||||
K0017|NU|KE|||0.0|10/1/24||||
K0017|NU|KU|||59.1|10/1/24||||
K0017|RR||||5.58|10/1/24||||
K0017|RR|KE|||0.0|10/1/24||||
K0017|RR|KU|||5.91|10/1/24||||
K0017|UE||||41.83|10/1/24||||
K0017|UE|KE|||0.0|10/1/24||||
K0017|UE|KU|||44.33|10/1/24||||
K0018|NU||||31.53|10/1/24||||
K0018|NU|KE|||0.0|10/1/24||||
K0018|NU|KU|||33.05|10/1/24||||
K0018|RR||||3.15|10/1/24||||
K0018|RR|KE|||0.0|10/1/24||||
K0018|RR|KU|||3.3|10/1/24||||
K0018|UE||||23.65|10/1/24||||
K0018|UE|KE|||0.0|10/1/24||||
K0018|UE|KU|||24.78|10/1/24||||
K0019|NU||||15.19|10/1/24||||
K0019|NU|KE|||0.0|10/1/24||||
K0019|NU|KU|||20.23|10/1/24||||
K0019|RR||||1.52|10/1/24||||
K0019|RR|KE|||0.0|10/1/24||||
K0019|RR|KU|||2.03|10/1/24||||
K0019|UE||||11.39|10/1/24||||
K0019|UE|KE|||0.0|10/1/24||||
K0019|UE|KU|||15.23|10/1/24||||
K0020|NU||||53.72|10/1/24||||
K0020|NU|KE|||0.0|10/1/24||||
K0020|NU|KU|||53.72|10/1/24||||
K0020|RR||||5.37|10/1/24||||
K0020|RR|KE|||0.0|10/1/24||||
K0020|RR|KU|||5.37|10/1/24||||
K0020|UE||||40.28|10/1/24||||
K0020|UE|KE|||0.0|10/1/24||||
K0020|UE|KU|||40.28|10/1/24||||
K0037|NU||||52.47|10/1/24||||
K0037|NU|KE|||0.0|10/1/24||||
K0037|NU|KU|||56.64|10/1/24||||
K0037|RR||||5.05|10/1/24||||
K0037|RR|KE|||0.0|10/1/24||||
K0037|RR|KU|||5.06|10/1/24||||
K0037|UE||||39.36|10/1/24||||
K0037|UE|KE|||0.0|10/1/24||||
K0037|UE|KU|||42.49|10/1/24||||
K0038|NU||||27.88|10/1/24||||
K0038|NU|KE|||0.0|10/1/24||||
K0038|NU|KU|||28.05|10/1/24||||
K0038|RR||||2.79|10/1/24||||
K0038|RR|KE|||0.0|10/1/24||||
K0038|RR|KU|||2.79|10/1/24||||
K0038|UE||||20.91|10/1/24||||
K0038|UE|KE|||0.0|10/1/24||||
K0038|UE|KU|||21.02|10/1/24||||
K0039|NU||||59.86|10/1/24||||
K0039|NU|KE|||0.0|10/1/24||||
K0039|NU|KU|||62.31|10/1/24||||
K0039|RR||||5.99|10/1/24||||
K0039|RR|KE|||0.0|10/1/24||||
K0039|RR|KU|||6.28|10/1/24||||
K0039|UE||||44.89|10/1/24||||
K0039|UE|KE|||0.0|10/1/24||||
K0039|UE|KU|||46.7|10/1/24||||
K0040|NU||||60.66|10/1/24||||
K0040|NU|KE|||0.0|10/1/24||||
K0040|NU|KU|||86.35|10/1/24||||
K0040|RR||||6.07|10/1/24||||
K0040|RR|KE|||0.0|10/1/24||||
K0040|RR|KU|||8.63|10/1/24||||
K0040|UE||||45.5|10/1/24||||
K0040|UE|KE|||0.0|10/1/24||||
K0040|UE|KU|||64.76|10/1/24||||
K0041|NU||||57.2|10/1/24||||
K0041|NU|KE|||0.0|10/1/24||||
K0041|NU|KU|||61.23|10/1/24||||
K0041|RR||||5.72|10/1/24||||
K0041|RR|KE|||0.0|10/1/24||||
K0041|RR|KU|||6.11|10/1/24||||
K0041|UE||||42.9|10/1/24||||
K0041|UE|KE|||0.0|10/1/24||||
K0041|UE|KU|||45.88|10/1/24||||
K0042|NU||||36.42|10/1/24||||
K0042|NU|KE|||0.0|10/1/24||||
K0042|NU|KU|||36.41|10/1/24||||
K0042|RR||||3.64|10/1/24||||
K0042|RR|KE|||0.0|10/1/24||||
K0042|RR|KU|||3.64|10/1/24||||
K0042|UE||||27.3|10/1/24||||
K0042|UE|KE|||0.0|10/1/24||||
K0042|UE|KU|||27.3|10/1/24||||
K0043|NU||||22.58|10/1/24||||
K0043|NU|KE|||0.0|10/1/24||||
K0043|NU|KU|||22.58|10/1/24||||
K0043|RR||||2.26|10/1/24||||
K0043|RR|KE|||0.0|10/1/24||||
K0043|RR|KU|||2.26|10/1/24||||
K0043|UE||||16.94|10/1/24||||
K0043|UE|KE|||0.0|10/1/24||||
K0043|UE|KU|||16.94|10/1/24||||
K0044|NU||||19.25|10/1/24||||
K0044|NU|KE|||0.0|10/1/24||||
K0044|NU|KU|||19.26|10/1/24||||
K0044|RR||||1.93|10/1/24||||
K0044|RR|KE|||0.0|10/1/24||||
K0044|RR|KU|||1.92|10/1/24||||
K0044|UE||||14.41|10/1/24||||
K0044|UE|KE|||0.0|10/1/24||||
K0044|UE|KU|||14.39|10/1/24||||
K0045|NU||||64.91|10/1/24||||
K0045|NU|KE|||0.0|10/1/24||||
K0045|NU|KU|||66.59|10/1/24||||
K0045|RR||||6.49|10/1/24||||
K0045|RR|KE|||0.0|10/1/24||||
K0045|RR|KU|||6.86|10/1/24||||
K0045|UE||||48.68|10/1/24||||
K0045|UE|KE|||0.0|10/1/24||||
K0045|UE|KU|||49.96|10/1/24||||
K0046|NU||||22.58|10/1/24||||
K0046|NU|KE|||0.0|10/1/24||||
K0046|NU|KU|||22.58|10/1/24||||
K0046|RR||||2.26|10/1/24||||
K0046|RR|KE|||0.0|10/1/24||||
K0046|RR|KU|||2.26|10/1/24||||
K0046|UE||||16.94|10/1/24||||
K0046|UE|KE|||0.0|10/1/24||||
K0046|UE|KU|||16.94|10/1/24||||
K0047|NU||||80.67|10/1/24||||
K0047|NU|KE|||0.0|10/1/24||||
K0047|NU|KU|||88.41|10/1/24||||
K0047|RR||||8.07|10/1/24||||
K0047|RR|KE|||0.0|10/1/24||||
K0047|RR|KU|||8.86|10/1/24||||
K0047|UE||||60.5|10/1/24||||
K0047|UE|KE|||0.0|10/1/24||||
K0047|UE|KU|||66.33|10/1/24||||
K0050|NU||||37.43|10/1/24||||
K0050|NU|KE|||0.0|10/1/24||||
K0050|NU|KU|||37.58|10/1/24||||
K0050|RR||||3.74|10/1/24||||
K0050|RR|KE|||0.0|10/1/24||||
K0050|RR|KU|||3.74|10/1/24||||
K0050|UE||||28.07|10/1/24||||
K0050|UE|KE|||0.0|10/1/24||||
K0050|UE|KU|||28.19|10/1/24||||
K0051|NU||||59.21|10/1/24||||
K0051|NU|KE|||0.0|10/1/24||||
K0051|NU|KU|||60.8|10/1/24||||
K0051|RR||||5.92|10/1/24||||
K0051|RR|KE|||0.0|10/1/24||||
K0051|RR|KU|||6.06|10/1/24||||
K0051|UE||||44.41|10/1/24||||
K0051|UE|KE|||0.0|10/1/24||||
K0051|UE|KU|||45.62|10/1/24||||
K0052|NU||||79.18|10/1/24||||
K0052|NU|KE|||0.0|10/1/24||||
K0052|NU|KU|||106.9|10/1/24||||
K0052|RR||||7.92|10/1/24||||
K0052|RR|KE|||0.0|10/1/24||||
K0052|RR|KU|||10.73|10/1/24||||
K0052|UE||||59.38|10/1/24||||
K0052|UE|KE|||0.0|10/1/24||||
K0052|UE|KU|||80.15|10/1/24||||
K0053|NU||||93.0|10/1/24||||
K0053|NU|KE|||0.0|10/1/24||||
K0053|NU|KU|||117.98|10/1/24||||
K0053|RR||||9.3|10/1/24||||
K0053|RR|KE|||0.0|10/1/24||||
K0053|RR|KU|||11.8|10/1/24||||
K0053|UE||||69.75|10/1/24||||
K0053|UE|KE|||0.0|10/1/24||||
K0053|UE|KU|||88.44|10/1/24||||
K0056|NU||||104.03|10/1/24||||
K0056|NU|KU|||127.56|10/1/24||||
K0056|RR||||10.4|10/1/24||||
K0056|RR|KU|||12.77|10/1/24||||
K0056|UE||||78.03|10/1/24||||
K0056|UE|KU|||95.74|10/1/24||||
K0065|NU||||50.49|10/1/24||||
K0065|NU|KU|||59.65|10/1/24||||
K0065|RR||||5.05|10/1/24||||
K0065|RR|KU|||5.95|10/1/24||||
K0065|UE||||37.87|10/1/24||||
K0065|UE|KU|||44.75|10/1/24||||
K0069|NU||||104.75|10/1/24||||
K0069|NU|KU|||134.01|10/1/24||||
K0069|RR||||10.48|10/1/24||||
K0069|RR|KU|||13.42|10/1/24||||
K0069|UE||||78.56|10/1/24||||
K0069|UE|KU|||100.51|10/1/24||||
K0070|RR||||17.69|10/1/24||||
K0070|RR|KU|||24.59|10/1/24||||
K0071|NU||||118.95|10/1/24||||
K0071|NU|KU|||146.54|10/1/24||||
K0071|RR||||11.9|10/1/24||||
K0071|RR|KU|||14.7|10/1/24||||
K0071|UE||||89.22|10/1/24||||
K0071|UE|KU|||109.92|10/1/24||||
K0072|NU||||73.87|10/1/24||||
K0072|NU|KU|||88.22|10/1/24||||
K0072|RR||||7.39|10/1/24||||
K0072|RR|KU|||8.83|10/1/24||||
K0072|UE||||55.41|10/1/24||||
K0072|UE|KU|||66.17|10/1/24||||
K0073|NU||||38.27|10/1/24||||
K0073|NU|KU|||44.89|10/1/24||||
K0073|RR||||3.83|10/1/24||||
K0073|RR|KU|||4.5|10/1/24||||
K0073|UE||||28.7|10/1/24||||
K0073|UE|KU|||33.66|10/1/24||||
K0077|NU||||60.98|10/1/24||||
K0077|NU|KU|||78.93|10/1/24||||
K0077|RR||||6.1|10/1/24||||
K0077|RR|KU|||7.86|10/1/24||||
K0077|UE||||45.73|10/1/24||||
K0077|UE|KU|||59.18|10/1/24||||
K0098|NU||||25.6|10/1/24||||
K0098|NU|KE|||0.0|10/1/24||||
K0098|NU|KU|||30.51|10/1/24||||
K0098|RR||||2.56|10/1/24||||
K0098|RR|KE|||0.0|10/1/24||||
K0098|RR|KU|||3.08|10/1/24||||
K0098|UE||||19.2|10/1/24||||
K0098|UE|KE|||0.0|10/1/24||||
K0098|UE|KU|||22.91|10/1/24||||
K0105|NU||||108.72|10/1/24||||
K0105|NU|KU|||133.4|10/1/24||||
K0105|RR||||10.87|10/1/24||||
K0105|RR|KU|||13.33|10/1/24||||
K0105|UE||||81.54|10/1/24||||
K0105|UE|KU|||100.07|10/1/24||||
K0195|RR||||13.21|10/1/24||||
K0195|RR|KE|||0.0|10/1/24||||
K0195|RR|KU|||24.17|10/1/24||||
K0455|RR||||361.39|10/1/24||||
K0552|||||3.28|10/1/24||||
K0601|NU||||1.49|10/1/24||||
K0602|NU||||8.39|10/1/24||||
K0603|NU||||0.75|10/1/24||||
K0604|NU||||8.09|10/1/24||||
K0605|NU||||19.33|10/1/24||||
K0606|RR|KF|||3436.06|10/1/24||||
K0607|RR||||26.51|10/1/24||||
K0607|RR|KF|||29.43|10/1/24||||
K0608|NU||||165.38|10/1/24||||
K0608|NU|KF|||183.62|10/1/24||||
K0608|RR||||16.57|10/1/24||||
K0608|RR|KF|||18.39|10/1/24||||
K0608|UE||||124.03|10/1/24||||
K0608|UE|KF|||137.71|10/1/24||||
K0609|||||1099.85|10/1/24||||
K0609|KF||||1221.13|10/1/24||||
K0672|||||97.37|10/1/24||||
K0730|RR||||235.22|10/1/24||||
K0733|NU||||30.71|10/1/24||||
K0733|NU|KE|||0.0|10/1/24||||
K0733|NU|KU|||35.52|10/1/24||||
K0733|RR||||3.07|10/1/24||||
K0733|RR|KE|||0.0|10/1/24||||
K0733|RR|KU|||3.59|10/1/24||||
K0733|UE||||23.03|10/1/24||||
K0733|UE|KE|||0.0|10/1/24||||
K0733|UE|KU|||26.67|10/1/24||||
K0738|RR||||45.56|10/1/24||||
K0738|RR|QB|||45.56|10/1/24||||
K0738|RR|QF|||45.56|10/1/24||||
K0800|NU||||960.9|10/1/24||||
K0800|RR||||96.09|10/1/24||||
K0800|UE||||720.68|10/1/24||||
K0801|NU||||1715.44|10/1/24||||
K0801|RR||||171.54|10/1/24||||
K0801|UE||||1286.58|10/1/24||||
K0802|NU||||2282.59|10/1/24||||
K0802|RR||||228.26|10/1/24||||
K0802|UE||||1711.95|10/1/24||||
K0806|NU||||1653.26|10/1/24||||
K0806|RR||||165.33|10/1/24||||
K0806|UE||||1239.95|10/1/24||||
K0807|NU||||2562.14|10/1/24||||
K0807|RR||||256.21|10/1/24||||
K0807|UE||||1921.61|10/1/24||||
K0808|NU||||3960.65|10/1/24||||
K0808|RR||||396.07|10/1/24||||
K0808|UE||||2970.49|10/1/24||||
K0813|RR||||299.64|10/1/24||||
K0814|RR||||309.0|10/1/24||||
K0815|RR||||333.55|10/1/24||||
K0816|RR||||322.59|10/1/24||||
K0820|RR||||308.31|10/1/24||||
K0821|RR||||324.17|10/1/24||||
K0822|RR||||337.44|10/1/24||||
K0823|RR||||326.1|10/1/24||||
K0824|RR||||518.8|10/1/24||||
K0825|RR||||483.28|10/1/24||||
K0826|RR||||856.74|10/1/24||||
K0827|RR||||745.0|10/1/24||||
K0828|RR||||1010.68|10/1/24||||
K0829|RR||||955.0|10/1/24||||
K0835|RR||||424.79|10/1/24||||
K0836|RR||||440.6|10/1/24||||
K0837|RR||||544.85|10/1/24||||
K0838|RR||||482.92|10/1/24||||
K0839|RR||||723.74|10/1/24||||
K0840|RR||||1111.17|10/1/24||||
K0841|RR||||478.7|10/1/24||||
K0842|RR||||478.01|10/1/24||||
K0843|RR||||567.46|10/1/24||||
K0848|RR||||932.2|10/1/24||||
K0849|RR||||896.24|10/1/24||||
K0850|RR||||1081.29|10/1/24||||
K0851|RR||||1039.68|10/1/24||||
K0852|RR||||1249.37|10/1/24||||
K0853|RR||||1283.43|10/1/24||||
K0854|RR||||1700.26|10/1/24||||
K0855|RR||||1606.14|10/1/24||||
K0856|RR||||1000.59|10/1/24||||
K0857|RR||||1020.65|10/1/24||||
K0858|RR||||1241.45|10/1/24||||
K0859|RR||||1183.96|10/1/24||||
K0860|RR||||1773.57|10/1/24||||
K0861|RR||||1002.2|10/1/24||||
K0862|RR||||1241.45|10/1/24||||
K0863|RR||||1773.57|10/1/24||||
K0864|RR||||2110.55|10/1/24||||
K1007|||||91031.93|10/1/24||||
L0112|||||1607.36|10/1/24||||
L0113|||||327.5|10/1/24||||
L0120|||||38.93|10/1/24||||
L0130|||||194.42|10/1/24||||
L0140|||||70.43|10/1/24||||
L0150|||||158.52|10/1/24||||
L0160|||||194.48|10/1/24||||
L0170|||||938.02|10/1/24||||
L0172|||||175.12|10/1/24||||
L0174|||||402.97|10/1/24||||
L0180|||||522.42|10/1/24||||
L0190|||||726.65|10/1/24||||
L0200|||||757.53|10/1/24||||
L0220|||||134.74|10/1/24||||
L0450|||||60.42|10/1/24||||
L0452|||||0.0|10/1/24||||
L0454|||||398.29|10/1/24||||
L0455|||||112.16|10/1/24||||
L0456|||||1142.19|10/1/24||||
L0457|||||321.66|10/1/24||||
L0458|||||1024.19|10/1/24||||
L0460|||||1152.8|10/1/24||||
L0462|||||1433.91|10/1/24||||
L0464|||||1707.04|10/1/24||||
L0466|||||548.06|10/1/24||||
L0467|||||125.8|10/1/24||||
L0468|||||664.26|10/1/24||||
L0469|||||160.29|10/1/24||||
L0470|||||935.23|10/1/24||||
L0472|||||593.14|10/1/24||||
L0480|||||1779.83|10/1/24||||
L0482|||||2029.77|10/1/24||||
L0484|||||2284.19|10/1/24||||
L0486|||||2473.82|10/1/24||||
L0488|||||1152.8|10/1/24||||
L0490|||||324.88|10/1/24||||
L0491|||||881.97|10/1/24||||
L0492|||||608.63|10/1/24||||
L0621|||||31.85|10/1/24||||
L0622|||||378.96|10/1/24||||
L0623|||||57.1|10/1/24||||
L0624|||||0.0|10/1/24||||
L0625|||||17.82|10/1/24||||
L0626|||||89.5|10/1/24||||
L0627|||||472.08|10/1/24||||
L0628|||||27.13|10/1/24||||
L0629|||||0.0|10/1/24||||
L0630|||||185.99|10/1/24||||
L0631|||||1178.95|10/1/24||||
L0632|||||0.0|10/1/24||||
L0633|||||329.33|10/1/24||||
L0634|||||0.0|10/1/24||||
L0635|||||1404.12|10/1/24||||
L0636|||||2078.62|10/1/24||||
L0637|||||1389.41|10/1/24||||
L0638|||||1514.65|10/1/24||||
L0639|||||1389.41|10/1/24||||
L0640|||||1201.74|10/1/24||||
L0641|||||25.21|10/1/24||||
L0642|||||132.97|10/1/24||||
L0643|||||52.39|10/1/24||||
L0648|||||332.08|10/1/24||||
L0649|||||92.76|10/1/24||||
L0650|||||384.24|10/1/24||||
L0651|||||384.24|10/1/24||||
L0700|||||2965.66|10/1/24||||
L0710|||||3063.65|10/1/24||||
L0810|||||3783.79|10/1/24||||
L0820|||||2982.78|10/1/24||||
L0830|||||4599.92|10/1/24||||
L0859|||||1340.28|10/1/24||||
L0861|||||247.52|10/1/24||||
L0970|||||167.66|10/1/24||||
L0972|||||150.97|10/1/24||||
L0974|||||253.85|10/1/24||||
L0976|||||179.21|10/1/24||||
L0978|||||282.37|10/1/24||||
L0980|||||19.21|10/1/24||||
L0982|||||19.05|10/1/24||||
L0984|||||75.23|10/1/24||||
L1000|||||2978.16|10/1/24||||
L1001|||||0.0|10/1/24||||
L1005|||||3675.7|10/1/24||||
L1006|||||1253.34|10/1/24||||
L1010|||||83.57|10/1/24||||
L1020|||||126.79|10/1/24||||
L1025|||||170.81|10/1/24||||
L1030|||||73.31|10/1/24||||
L1040|||||114.44|10/1/24||||
L1050|||||122.14|10/1/24||||
L1060|||||140.29|10/1/24||||
L1070|||||132.0|10/1/24||||
L1080|||||70.21|10/1/24||||
L1085|||||225.8|10/1/24||||
L1090|||||134.46|10/1/24||||
L1100|||||233.28|10/1/24||||
L1110|||||374.65|10/1/24||||
L1120|||||58.26|10/1/24||||
L1200|||||2298.39|10/1/24||||
L1210|||||383.83|10/1/24||||
L1220|||||324.99|10/1/24||||
L1230|||||653.02|10/1/24||||
L1240|||||113.9|10/1/24||||
L1250|||||90.35|10/1/24||||
L1260|||||98.79|10/1/24||||
L1270|||||113.66|10/1/24||||
L1280|||||126.55|10/1/24||||
L1290|||||115.3|10/1/24||||
L1300|||||2450.38|10/1/24||||
L1310|||||2302.71|10/1/24||||
L1600|||||180.15|10/1/24||||
L1610|||||64.4|10/1/24||||
L1620|||||182.77|10/1/24||||
L1630|||||202.81|10/1/24||||
L1640|||||507.66|10/1/24||||
L1650|||||297.22|10/1/24||||
L1652|||||409.36|10/1/24||||
L1653|||||409.36|10/1/24||||
L1660|||||188.28|10/1/24||||
L1680|||||1787.32|10/1/24||||
L1681|||||2676.22|10/1/24||||
L1685|||||1744.87|10/1/24||||
L1686|||||1338.11|10/1/24||||
L1690|||||2220.76|10/1/24||||
L1700|||||2240.14|10/1/24||||
L1710|||||2622.33|10/1/24||||
L1720|||||1932.97|10/1/24||||
L1730|||||1660.23|10/1/24||||
L1755|||||2310.64|10/1/24||||
L1810|||||142.93|10/1/24||||
L1812|||||66.29|10/1/24||||
L1820|||||174.04|10/1/24||||
L1821|||||174.04|10/1/24||||
L1830|||||59.73|10/1/24||||
L1831|||||338.01|10/1/24||||
L1832|||||798.71|10/1/24||||
L1833|||||430.29|10/1/24||||
L1834|||||1076.26|10/1/24||||
L1836|||||84.46|10/1/24||||
L1840|||||1348.8|10/1/24||||
L1843|||||1030.43|10/1/24||||
L1844|||||2332.49|10/1/24||||
L1845|||||899.24|10/1/24||||
L1846|||||1638.73|10/1/24||||
L1847|||||660.54|10/1/24||||
L1848|||||660.54|10/1/24||||
L1850|||||194.53|10/1/24||||
L1851|||||567.94|10/1/24||||
L1852|||||541.81|10/1/24||||
L1860|||||1574.08|10/1/24||||
L1900|||||335.72|10/1/24||||
L1902|||||100.63|10/1/24||||
L1904|||||689.8|10/1/24||||
L1906|||||176.41|10/1/24||||
L1907|||||646.21|10/1/24||||
L1910|||||392.28|10/1/24||||
L1920|||||401.08|10/1/24||||
L1930|||||347.01|10/1/24||||
L1932|||||1024.8|10/1/24||||
L1940|||||725.46|10/1/24||||
L1945|||||1357.91|10/1/24||||
L1950|||||1092.63|10/1/24||||
L1951|||||964.47|10/1/24||||
L1960|||||813.1|10/1/24||||
L1970|||||850.21|10/1/24||||
L1971|||||538.29|10/1/24||||
L1980|||||538.36|10/1/24||||
L1990|||||653.88|10/1/24||||
L2000|||||1487.88|10/1/24||||
L2005|||||4705.89|10/1/24||||
L2006|||||38237.32|10/1/24||||
L2010|||||1356.34|10/1/24||||
L2020|||||1712.84|10/1/24||||
L2030|||||1486.04|10/1/24||||
L2034|||||2300.82|10/1/24||||
L2035|||||198.93|10/1/24||||
L2036|||||2440.53|10/1/24||||
L2037|||||2443.29|10/1/24||||
L2038|||||1795.45|10/1/24||||
L2040|||||195.34|10/1/24||||
L2050|||||698.78|10/1/24||||
L2060|||||851.68|10/1/24||||
L2070|||||163.1|10/1/24||||
L2080|||||527.62|10/1/24||||
L2090|||||643.23|10/1/24||||
L2106|||||997.38|10/1/24||||
L2108|||||1449.5|10/1/24||||
L2112|||||631.47|10/1/24||||
L2114|||||851.45|10/1/24||||
L2116|||||1044.29|10/1/24||||
L2126|||||1507.22|10/1/24||||
L2128|||||2367.48|10/1/24||||
L2132|||||914.65|10/1/24||||
L2134|||||1418.77|10/1/24||||
L2136|||||1734.77|10/1/24||||
L2180|||||171.79|10/1/24||||
L2182|||||117.6|10/1/24||||
L2184|||||136.29|10/1/24||||
L2186|||||165.63|10/1/24||||
L2188|||||329.49|10/1/24||||
L2190|||||96.08|10/1/24||||
L2192|||||523.04|10/1/24||||
L2200|||||69.74|10/1/24||||
L2210|||||98.6|10/1/24||||
L2220|||||120.13|10/1/24||||
L2230|||||112.55|10/1/24||||
L2232|||||114.3|10/1/24||||
L2240|||||122.69|10/1/24||||
L2250|||||521.23|10/1/24||||
L2260|||||294.06|10/1/24||||
L2265|||||172.76|10/1/24||||
L2270|||||78.78|10/1/24||||
L2275|||||172.07|10/1/24||||
L2280|||||664.23|10/1/24||||
L2300|||||394.96|10/1/24||||
L2310|||||180.46|10/1/24||||
L2320|||||301.82|10/1/24||||
L2330|||||576.0|10/1/24||||
L2335|||||333.24|10/1/24||||
L2340|||||655.61|10/1/24||||
L2350|||||1307.1|10/1/24||||
L2360|||||75.08|10/1/24||||
L2370|||||376.56|10/1/24||||
L2375|||||165.75|10/1/24||||
L2380|||||180.6|10/1/24||||
L2385|||||196.48|10/1/24||||
L2387|||||242.76|10/1/24||||
L2390|||||160.58|10/1/24||||
L2395|||||210.36|10/1/24||||
L2397|||||145.39|10/1/24||||
L2405|||||100.12|10/1/24||||
L2415|||||139.48|10/1/24||||
L2425|||||164.61|10/1/24||||
L2430|||||164.61|10/1/24||||
L2492|||||130.08|10/1/24||||
L2500|||||462.78|10/1/24||||
L2510|||||1065.53|10/1/24||||
L2520|||||675.78|10/1/24||||
L2525|||||1669.23|10/1/24||||
L2526|||||931.73|10/1/24||||
L2530|||||344.66|10/1/24||||
L2540|||||620.19|10/1/24||||
L2550|||||421.31|10/1/24||||
L2570|||||698.7|10/1/24||||
L2580|||||680.81|10/1/24||||
L2600|||||301.28|10/1/24||||
L2610|||||356.25|10/1/24||||
L2620|||||392.22|10/1/24||||
L2622|||||449.84|10/1/24||||
L2624|||||485.76|10/1/24||||
