SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
75842|26|56.57||||
75870|26|49.45||||
75885|26|51.85||||
75898|26|34.29||||
75901|26|11.92||||
75902|26|16.19||||
75956|26|260.94||||
75957|26|223.56||||
75958|26|149.08||||
75959|26|130.54||||
75984|26|21.0||||
75989|26|48.08||||
76000|26|4.75||||
76010|26|7.7||||
76080|26|19.22||||
76098|26|6.81||||
76100|26|18.85||||
76120|26|11.6||||
76125|26|10.3||||
76380|26|40.73||||
76391|26|43.86||||
76506|26|16.18||||
76510|26|32.19||||
76511|26|26.09||||
76512|26|24.13||||
76513|26|23.91||||
76514|26|6.48||||
76516|26|16.07||||
76519|26|19.74||||
76529|26|22.91||||
76536|26|13.74||||
76604|26|15.42||||
76641|26|30.79||||
76642|26|29.03||||
76700|26|25.79||||
76705|26|18.83||||
76706|26|23.93||||
76770|26|25.02||||
76775|26|24.15||||
76776|26|25.39||||
76800|26|32.39||||
76801|26|30.58||||
76802|26|35.28||||
76805|26|31.13||||
76810|26|40.2||||
76811|26|80.93||||
76812|26|51.25||||
76813|26|52.13||||
76814|26|41.83||||
76815|26|23.29||||
76816|26|18.66||||
76817|26|30.4||||
76819|26|32.3||||
76820|26|20.14||||
76821|26|30.4||||
76825|26|22.81||||
76826|26|14.29||||
76827|26|20.73||||
76828|26|17.34||||
76830|26|18.27||||
76831|26|21.9||||
76856|26|20.3||||
76857|26|21.08||||
76870|26|26.9||||
76872|26|22.32||||
76873|26|47.5||||
76881|26|13.32||||
76882|26|17.59||||
76885|26|18.26||||
76886|26|17.63||||
76932|26|26.77||||
76937|26|12.39||||
76940|26|55.88||||
76941|26|61.0||||
76942|26|26.32||||
76946|26|16.62||||
76965|26|56.93||||
76975|26|22.03||||
76978|26|64.27||||
76979|26|33.48||||
76981|26|18.54||||
76982|26|25.39||||
77001|26|13.35||||
77002|26|19.29||||
77003|26|17.06||||
77011|26|53.86||||
77012|26|48.86||||
77013|26|51.46||||
77014|26|36.81||||
77021|26|62.35||||
77022|26|145.85||||
77046|26|58.46||||
77047|26|64.22||||
77048|26|82.88||||
77049|26|91.22||||
77053|26|14.8||||
77054|26|17.85||||
77063|26|25.19||||
77065|26|32.78||||
77066|26|39.97||||
77067|26|31.06||||
77072|26|7.87||||
