SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
L2628|||||1887.48|1/1/25||||
L2630|||||371.96|1/1/25||||
L2640|||||504.79|1/1/25||||
L2650|||||150.64|1/1/25||||
L2660|||||279.96|1/1/25||||
L2670|||||229.73|1/1/25||||
L2680|||||213.27|1/1/25||||
L2750|||||94.16|1/1/25||||
L2755|||||153.68|1/1/25||||
L2760|||||91.27|1/1/25||||
L2768|||||153.2|1/1/25||||
L2780|||||101.66|1/1/25||||
L2785|||||47.6|1/1/25||||
L2795|||||127.64|1/1/25||||
L2800|||||160.23|1/1/25||||
L2810|||||117.32|1/1/25||||
L2820|||||130.44|1/1/25||||
L2830|||||141.12|1/1/25||||
L2840|||||49.22|1/1/25||||
L2850|||||84.33|1/1/25||||
L3000|||||369.41|1/1/25||||
L3001|||||155.55|1/1/25||||
L3002|||||189.93|1/1/25||||
L3003|||||204.94|1/1/25||||
L3010|||||204.94|1/1/25||||
L3020|||||233.3|1/1/25||||
L3030|||||89.75|1/1/25||||
L3031|||||144.04|1/1/25||||
L3040|||||55.34|1/1/25||||
L3050|||||55.34|1/1/25||||
L3060|||||86.72|1/1/25||||
L3070|||||37.36|1/1/25||||
L3080|||||37.36|1/1/25||||
L3090|||||47.87|1/1/25||||
L3100|||||50.84|1/1/25||||
L3140|||||104.71|1/1/25||||
L3150|||||95.72|1/1/25||||
L3170|||||59.84|1/1/25||||
L3224|||||88.33|1/1/25||||
L3225|||||101.61|1/1/25||||
L3300|||||61.32|1/1/25||||
L3310|||||95.72|1/1/25||||
L3330|||||665.55|1/1/25||||
L3332|||||86.72|1/1/25||||
L3334|||||44.88|1/1/25||||
L3340|||||100.25|1/1/25||||
L3350|||||26.94|1/1/25||||
L3360|||||41.88|1/1/25||||
L3370|||||58.29|1/1/25||||
L3380|||||58.29|1/1/25||||
L3390|||||58.29|1/1/25||||
L3400|||||47.87|1/1/25||||
L3410|||||109.17|1/1/25||||
L3420|||||64.33|1/1/25||||
L3430|||||188.45|1/1/25||||
L3440|||||89.75|1/1/25||||
L3450|||||124.16|1/1/25||||
L3455|||||47.87|1/1/25||||
L3460|||||40.35|1/1/25||||
L3465|||||68.78|1/1/25||||
L3470|||||73.27|1/1/25||||
L3480|||||73.27|1/1/25||||
L3500|||||34.4|1/1/25||||
L3510|||||34.4|1/1/25||||
L3520|||||37.36|1/1/25||||
L3530|||||37.36|1/1/25||||
L3540|||||59.84|1/1/25||||
L3550|||||10.44|1/1/25||||
L3560|||||26.94|1/1/25||||
L3570|||||100.25|1/1/25||||
L3580|||||76.28|1/1/25||||
L3590|||||62.81|1/1/25||||
L3595|||||49.34|1/1/25||||
L3600|||||89.75|1/1/25||||
L3610|||||118.15|1/1/25||||
L3620|||||89.75|1/1/25||||
L3630|||||118.15|1/1/25||||
L3640|||||50.84|1/1/25||||
L3650|||||87.18|1/1/25||||
L3660|||||134.1|1/1/25||||
L3670|||||166.21|1/1/25||||
L3671|||||964.39|1/1/25||||
L3674|||||1265.07|1/1/25||||
L3675|||||187.82|1/1/25||||
L3702|||||309.03|1/1/25||||
L3710|||||152.59|1/1/25||||
L3720|||||961.43|1/1/25||||
L3730|||||1325.04|1/1/25||||
L3740|||||1570.95|1/1/25||||
L3760|||||535.2|1/1/25||||
L3761|||||535.2|1/1/25||||
L3762|||||115.08|1/1/25||||
L3763|||||902.57|1/1/25||||
L3764|||||1037.93|1/1/25||||
L3765|||||1372.31|1/1/25||||
L3766|||||1453.18|1/1/25||||
L3806|||||486.17|1/1/25||||
L3807|||||267.62|1/1/25||||
L3808|||||486.75|1/1/25||||
L3809|||||267.62|1/1/25||||
L3900|||||1746.47|1/1/25||||
L3901|||||2149.73|1/1/25||||
L3904|||||4304.52|1/1/25||||
L3905|||||1061.39|1/1/25||||
L3906|||||580.81|1/1/25||||
L3908|||||88.06|1/1/25||||
L3912|||||139.4|1/1/25||||
L3913|||||289.86|1/1/25||||
L3915|||||568.9|1/1/25||||
L3916|||||568.9|1/1/25||||
L3917|||||113.11|1/1/25||||
L3918|||||113.11|1/1/25||||
L3919|||||289.86|1/1/25||||
L3921|||||343.78|1/1/25||||
L3923|||||95.9|1/1/25||||
L3924|||||95.9|1/1/25||||
L3925|||||70.32|1/1/25||||
L3927|||||37.42|1/1/25||||
L3929|||||114.91|1/1/25||||
L3930|||||114.91|1/1/25||||
L3931|||||256.6|1/1/25||||
L3933|||||228.32|1/1/25||||
L3935|||||236.42|1/1/25||||
L3956|||||0.0|1/1/25||||
L3960|||||1080.27|1/1/25||||
L3961|||||1798.13|1/1/25||||
L3962|||||1054.64|1/1/25||||
L3967|||||2123.0|1/1/25||||
L3971|||||2015.23|1/1/25||||
L3973|||||2123.0|1/1/25||||
L3975|||||1798.13|1/1/25||||
L3976|||||1798.13|1/1/25||||
L3977|||||2015.23|1/1/25||||
L3978|||||2123.0|1/1/25||||
L3980|||||454.41|1/1/25||||
L3981|||||1077.28|1/1/25||||
L3982|||||548.74|1/1/25||||
L3984|||||505.92|1/1/25||||
L3995|||||42.01|1/1/25||||
L4000|||||1915.27|1/1/25||||
L4002|||||0.0|1/1/25||||
L4010|||||1008.09|1/1/25||||
L4020|||||1293.82|1/1/25||||
L4030|||||758.39|1/1/25||||
L4040|||||613.16|1/1/25||||
L4045|||||492.74|1/1/25||||
L4050|||||620.13|1/1/25||||
L4055|||||401.56|1/1/25||||
L4060|||||477.38|1/1/25||||
L4070|||||422.73|1/1/25||||
L4080|||||130.2|1/1/25||||
L4090|||||124.01|1/1/25||||
L4100|||||156.68|1/1/25||||
L4110|||||127.38|1/1/25||||
L4130|||||745.25|1/1/25||||
L4350|||||134.27|1/1/25||||
L4360|||||363.95|1/1/25||||
L4361|||||363.95|1/1/25||||
L4370|||||212.68|1/1/25||||
L4386|||||186.43|1/1/25||||
L4387|||||186.43|1/1/25||||
L4392|||||27.21|1/1/25||||
L4394|||||19.82|1/1/25||||
L4396|||||194.02|1/1/25||||
L4397|||||194.02|1/1/25||||
L4398|||||89.34|1/1/25||||
L4631|||||2213.3|1/1/25||||
L5000|||||721.31|1/1/25||||
L5010|||||1619.33|1/1/25||||
L5020|||||3171.43|1/1/25||||
L5050|||||3195.81|1/1/25||||
L5060|||||4420.11|1/1/25||||
L5100|||||3226.81|1/1/25||||
L5105|||||5559.44|1/1/25||||
L5150|||||5619.84|1/1/25||||
L5160|||||6112.58|1/1/25||||
L5200|||||4816.75|1/1/25||||
L5210|||||3553.89|1/1/25||||
L5220|||||4414.09|1/1/25||||
L5230|||||6087.9|1/1/25||||
L5250|||||8303.35|1/1/25||||
L5270|||||8230.61|1/1/25||||
L5280|||||8148.31|1/1/25||||
L5301|||||3658.67|1/1/25||||
L5312|||||4729.36|1/1/25||||
L5321|||||5259.79|1/1/25||||
L5331|||||6989.82|1/1/25||||
L5341|||||8087.97|1/1/25||||
L5400|||||1904.56|1/1/25||||
L5410|||||501.48|1/1/25||||
L5420|||||2432.52|1/1/25||||
L5430|||||677.98|1/1/25||||
L5450|||||488.98|1/1/25||||
L5460|||||654.47|1/1/25||||
L5500|||||2046.88|1/1/25||||
L5505|||||2783.46|1/1/25||||
L5510|||||2111.47|1/1/25||||
L5520|||||2299.94|1/1/25||||
L5530|||||2764.14|1/1/25||||
L5535|||||2713.84|1/1/25||||
L5540|||||2894.6|1/1/25||||
L5560|||||2821.61|1/1/25||||
L5570|||||3093.43|1/1/25||||
L5580|||||3754.65|1/1/25||||
L5585|||||3325.18|1/1/25||||
L5590|||||3847.07|1/1/25||||
L5595|||||6443.69|1/1/25||||
L5600|||||7115.78|1/1/25||||
L5610|||||2941.17|1/1/25||||
L5611|||||2378.61|1/1/25||||
L5613|||||3921.91|1/1/25||||
L5614|||||1988.29|1/1/25||||
L5615|||||8598.8|1/1/25||||
L5616|||||1693.83|1/1/25||||
L5617|||||659.24|1/1/25||||
L5618|||||346.59|1/1/25||||
L5620|||||351.05|1/1/25||||
L5622|||||454.99|1/1/25||||
L5624|||||499.05|1/1/25||||
L5626|||||655.64|1/1/25||||
L5628|||||580.19|1/1/25||||
L5629|||||381.43|1/1/25||||
L5630|||||661.3|1/1/25||||
L5631|||||527.36|1/1/25||||
L5632|||||283.64|1/1/25||||
L5634|||||486.8|1/1/25||||
L5636|||||305.82|1/1/25||||
L5637|||||460.51|1/1/25||||
L5638|||||778.81|1/1/25||||
L5639|||||1794.25|1/1/25||||
L5640|||||931.25|1/1/25||||
L5642|||||743.63|1/1/25||||
L5643|||||1868.1|1/1/25||||
L5644|||||708.91|1/1/25||||
L5645|||||1084.04|1/1/25||||
L5646|||||657.62|1/1/25||||
L5647|||||1273.0|1/1/25||||
L5648|||||790.21|1/1/25||||
L5649|||||2300.05|1/1/25||||
L5650|||||781.25|1/1/25||||
L5651|||||1441.39|1/1/25||||
L5652|||||523.28|1/1/25||||
L5653|||||781.94|1/1/25||||
L5654|||||489.05|1/1/25||||
L5655|||||424.47|1/1/25||||
L5656|||||593.64|1/1/25||||
L5658|||||451.79|1/1/25||||
L5661|||||902.81|1/1/25||||
L5665|||||819.4|1/1/25||||
L5666|||||112.02|1/1/25||||
L5668|||||161.61|1/1/25||||
L5670|||||434.25|1/1/25||||
L5671|||||796.03|1/1/25||||
L5672|||||378.34|1/1/25||||
L5673|||||940.48|1/1/25||||
L5676|||||579.91|1/1/25||||
L5677|||||789.04|1/1/25||||
L5678|||||63.54|1/1/25||||
L5679|||||783.72|1/1/25||||
L5680|||||382.75|1/1/25||||
L5681|||||1549.9|1/1/25||||
L5682|||||1000.82|1/1/25||||
L5683|||||1549.9|1/1/25||||
L5684|||||77.03|1/1/25||||
L5685|||||150.92|1/1/25||||
L5686|||||74.5|1/1/25||||
L5688|||||97.76|1/1/25||||
L5690|||||156.6|1/1/25||||
L5692|||||212.64|1/1/25||||
L5694|||||290.32|1/1/25||||
L5695|||||260.98|1/1/25||||
L5696|||||296.09|1/1/25||||
L5697|||||128.47|1/1/25||||
L5698|||||164.65|1/1/25||||
L5699|||||298.38|1/1/25||||
L5700|||||4382.56|1/1/25||||
L5701|||||5441.3|1/1/25||||
L5702|||||6952.84|1/1/25||||
L5703|||||2889.21|1/1/25||||
L5704|||||731.9|1/1/25||||
L5705|||||1201.59|1/1/25||||
L5706|||||1190.91|1/1/25||||
L5707|||||1692.97|1/1/25||||
L5710|||||575.57|1/1/25||||
L5711|||||835.62|1/1/25||||
L5712|||||689.57|1/1/25||||
L5714|||||599.3|1/1/25||||
L5716|||||1166.37|1/1/25||||
L5718|||||1457.85|1/1/25||||
L5722|||||1302.31|1/1/25||||
L5724|||||2314.78|1/1/25||||
L5726|||||2367.18|1/1/25||||
L5728|||||3807.96|1/1/25||||
L5780|||||1832.22|1/1/25||||
L5781|||||4714.48|1/1/25||||
L5782|||||4970.12|1/1/25||||
L5783|||||3088.3|1/1/25||||
L5785|||||659.28|1/1/25||||
L5790|||||1061.49|1/1/25||||
L5795|||||1339.42|1/1/25||||
L5810|||||779.14|1/1/25||||
L5811|||||1167.14|1/1/25||||
L5812|||||904.66|1/1/25||||
L5814|||||4375.97|1/1/25||||
L5816|||||1360.99|1/1/25||||
L5818|||||1536.83|1/1/25||||
L5822|||||2043.89|1/1/25||||
L5824|||||2454.19|1/1/25||||
L5826|||||3679.64|1/1/25||||
L5828|||||4390.54|1/1/25||||
L5830|||||3036.67|1/1/25||||
L5840|||||4844.4|1/1/25||||
L5841|||||3744.04|1/1/25||||
L5845|||||2111.91|1/1/25||||
L5848|||||1267.04|1/1/25||||
L5850|||||153.54|1/1/25||||
L5855|||||494.23|1/1/25||||
L5856|||||28285.52|1/1/25||||
L5857|||||10036.81|1/1/25||||
L5858|||||21898.5|1/1/25||||
L5859|||||17095.98|1/1/25||||
L5910|||||434.7|1/1/25||||
L5920|||||636.84|1/1/25||||
L5925|||||523.47|1/1/25||||
L5926|||||911.65|1/1/25||||
L5930|||||3965.99|1/1/25||||
L5940|||||639.89|1/1/25||||
L5950|||||933.8|1/1/25||||
L5960|||||1157.08|1/1/25||||
L5961|||||6157.35|1/1/25||||
L5962|||||940.65|1/1/25||||
L5964|||||1354.15|1/1/25||||
L5966|||||1755.6|1/1/25||||
L5968|||||4281.77|1/1/25||||
L5970|||||306.67|1/1/25||||
L5971|||||306.67|1/1/25||||
L5972|||||564.0|1/1/25||||
L5973|||||20713.39|1/1/25||||
L5974|||||372.93|1/1/25||||
L5975|||||546.23|1/1/25||||
L5976|||||896.23|1/1/25||||
L5978|||||467.02|1/1/25||||
L5979|||||3617.83|1/1/25||||
L5980|||||5065.4|1/1/25||||
L5981|||||3931.57|1/1/25||||
L5982|||||925.17|1/1/25||||
L5984|||||911.65|1/1/25||||
L5985|||||332.74|1/1/25||||
L5986|||||1014.11|1/1/25||||
L5987|||||8476.21|1/1/25||||
L5988|||||2353.86|1/1/25||||
L5990|||||2137.66|1/1/25||||
L5991|||||11524.55|1/1/25||||
L6000|||||2126.34|1/1/25||||
L6010|||||2366.26|1/1/25||||
L6020|||||2206.16|1/1/25||||
L6026|||||5562.49|1/1/25||||
L6050|||||3030.35|1/1/25||||
L6055|||||3886.33|1/1/25||||
L6100|||||2521.8|1/1/25||||
L6110|||||3265.89|1/1/25||||
L6120|||||3708.36|1/1/25||||
L6130|||||4142.78|1/1/25||||
L6200|||||4365.81|1/1/25||||
L6205|||||5329.38|1/1/25||||
L6250|||||4297.42|1/1/25||||
L6300|||||5962.2|1/1/25||||
L6310|||||4856.35|1/1/25||||
L6320|||||2734.84|1/1/25||||
L6350|||||6221.09|1/1/25||||
L6360|||||5097.31|1/1/25||||
L6370|||||3250.38|1/1/25||||
L6380|||||1552.55|1/1/25||||
L6382|||||1953.16|1/1/25||||
L6384|||||2532.66|1/1/25||||
L6386|||||642.67|1/1/25||||
L6388|||||656.14|1/1/25||||
L6400|||||3713.38|1/1/25||||
L6450|||||4526.45|1/1/25||||
L6500|||||4114.94|1/1/25||||
L6550|||||6102.42|1/1/25||||
L6570|||||7004.41|1/1/25||||
L6580|||||2144.99|1/1/25||||
L6582|||||1651.91|1/1/25||||
L6584|||||2681.85|1/1/25||||
L6586|||||2281.3|1/1/25||||
L6588|||||3881.14|1/1/25||||
L6590|||||3409.89|1/1/25||||
L6600|||||300.18|1/1/25||||
L6605|||||296.4|1/1/25||||
L6610|||||266.44|1/1/25||||
L6611|||||485.15|1/1/25||||
L6615|||||219.88|1/1/25||||
L6616|||||77.85|1/1/25||||
L6620|||||458.65|1/1/25||||
L6621|||||2695.08|1/1/25||||
L6623|||||769.91|1/1/25||||
L6624|||||4437.52|1/1/25||||
L6625|||||851.13|1/1/25||||
L6628|||||574.98|1/1/25||||
L6629|||||210.16|1/1/25||||
L6630|||||258.68|1/1/25||||
L6632|||||77.98|1/1/25||||
L6635|||||281.87|1/1/25||||
L6637|||||514.68|1/1/25||||
L6638|||||2946.56|1/1/25||||
L6640|||||336.2|1/1/25||||
L6641|||||241.13|1/1/25||||
L6642|||||312.7|1/1/25||||
L6645|||||510.87|1/1/25||||
L6646|||||3716.28|1/1/25||||
L6647|||||611.8|1/1/25||||
L6648|||||3832.8|1/1/25||||
L6650|||||541.68|1/1/25||||
L6655|||||120.21|1/1/25||||
L6660|||||146.89|1/1/25||||
L6665|||||59.51|1/1/25||||
L6670|||||76.74|1/1/25||||
L6672|||||269.84|1/1/25||||
L6675|||||183.2|1/1/25||||
L6676|||||194.08|1/1/25||||
L6677|||||349.53|1/1/25||||
L6680|||||371.28|1/1/25||||
L6682|||||369.69|1/1/25||||
L6684|||||557.82|1/1/25||||
L6686|||||944.77|1/1/25||||
L6687|||||700.22|1/1/25||||
L6688|||||758.56|1/1/25||||
L6689|||||865.03|1/1/25||||
L6690|||||1002.06|1/1/25||||
L6691|||||551.34|1/1/25||||
L6692|||||894.95|1/1/25||||
L6693|||||3345.13|1/1/25||||
L6694|||||940.48|1/1/25||||
L6695|||||783.72|1/1/25||||
L6696|||||1549.9|1/1/25||||
L6697|||||1549.9|1/1/25||||
L6698|||||796.03|1/1/25||||
L6703|||||431.37|1/1/25||||
L6704|||||937.21|1/1/25||||
L6706|||||517.99|1/1/25||||
L6707|||||1977.89|1/1/25||||
L6708|||||1338.62|1/1/25||||
L6709|||||1938.85|1/1/25||||
L6711|||||792.18|1/1/25||||
L6712|||||1458.52|1/1/25||||
L6713|||||1840.86|1/1/25||||
L6714|||||1559.19|1/1/25||||
L6715|||||3719.97|1/1/25||||
L6721|||||2771.24|1/1/25||||
L6722|||||2389.03|1/1/25||||
L6805|||||508.23|1/1/25||||
L6810|||||261.25|1/1/25||||
L6880|||||28151.96|1/1/25||||
L6881|||||4817.09|1/1/25||||
L6882|||||3653.99|1/1/25||||
L6883|||||2063.23|1/1/25||||
L6884|||||3572.74|1/1/25||||
L6885|||||5097.31|1/1/25||||
L6890|||||272.19|1/1/25||||
L6895|||||670.2|1/1/25||||
L6900|||||2407.82|1/1/25||||
L6905|||||2349.61|1/1/25||||
L6910|||||2289.0|1/1/25||||
L6915|||||969.07|1/1/25||||
L6920|||||8948.58|1/1/25||||
L6925|||||10212.86|1/1/25||||
L6930|||||8328.86|1/1/25||||
L6935|||||9673.45|1/1/25||||
L6940|||||10541.85|1/1/25||||
L6945|||||12251.13|1/1/25||||
L6950|||||11969.51|1/1/25||||
L6955|||||14335.11|1/1/25||||
L6960|||||15337.48|1/1/25||||
L6965|||||17808.01|1/1/25||||
L6970|||||18860.04|1/1/25||||
L6975|||||22301.24|1/1/25||||
L7007|||||4130.11|1/1/25||||
L7008|||||6943.15|1/1/25||||
L7009|||||4214.02|1/1/25||||
L7040|||||3383.69|1/1/25||||
L7045|||||1939.99|1/1/25||||
L7170|||||7037.63|1/1/25||||
L7180|||||43487.11|1/1/25||||
L7181|||||47211.27|1/1/25||||
L7185|||||7185.54|1/1/25||||
L7186|||||10616.81|1/1/25||||
L7190|||||9412.03|1/1/25||||
L7191|||||11093.94|1/1/25||||
L7259|||||4842.37|1/1/25||||
L7360|||||291.55|1/1/25||||
L7362|||||309.88|1/1/25||||
L7364|||||570.1|1/1/25||||
L7366|||||736.58|1/1/25||||
L7367|||||458.73|1/1/25||||
L7368|||||594.67|1/1/25||||
L7400|||||361.13|1/1/25||||
L7401|||||404.3|1/1/25||||
L7402|||||436.6|1/1/25||||
L7403|||||433.9|1/1/25||||
L7404|||||654.92|1/1/25||||
L7405|||||856.52|1/1/25||||
L7700|||||147.59|1/1/25||||
L8000|||||58.43|1/1/25||||
L8001|||||147.81|1/1/25||||
L8002|||||194.38|1/1/25||||
L8015|||||70.64|1/1/25||||
L8020|||||250.89|1/1/25||||
L8030|||||458.38|1/1/25||||
L8031|||||458.38|1/1/25||||
L8032|||||46.16|1/1/25||||
L8035|||||4316.78|1/1/25||||
L8040|||||3086.45|1/1/25||||
L8040|KM||||2932.12|1/1/25||||
L8040|KN||||1234.58|1/1/25||||
L8041|||||3720.4|1/1/25||||
L8041|KM||||3534.38|1/1/25||||
L8041|KN||||1488.21|1/1/25||||
L8042|||||4180.22|1/1/25||||
L8042|KM||||3971.22|1/1/25||||
L8042|KN||||1672.1|1/1/25||||
L8043|||||4681.86|1/1/25||||
L8043|KM||||4447.74|1/1/25||||
L8043|KN||||1872.71|1/1/25||||
L8044|||||5183.48|1/1/25||||
L8044|KM||||4924.29|1/1/25||||
L8044|KN||||2073.37|1/1/25||||
L8045|||||3257.91|1/1/25||||
L8045|KM||||3095.02|1/1/25||||
L8045|KN||||1303.17|1/1/25||||
L8046|||||3344.2|1/1/25||||
L8046|KM||||3176.96|1/1/25||||
L8046|KN||||1337.64|1/1/25||||
L8047|||||1713.84|1/1/25||||
L8047|KM||||1628.22|1/1/25||||
L8047|KN||||685.57|1/1/25||||
L8300|||||135.0|1/1/25||||
L8310|||||213.14|1/1/25||||
L8320|||||85.54|1/1/25||||
L8330|||||79.0|1/1/25||||
L8400|||||25.19|1/1/25||||
L8410|||||32.49|1/1/25||||
L8415|||||28.74|1/1/25||||
L8417|||||88.62|1/1/25||||
L8420|||||31.12|1/1/25||||
L8430|||||33.42|1/1/25||||
L8435|||||31.0|1/1/25||||
L8440|||||66.92|1/1/25||||
L8460|||||106.66|1/1/25||||
L8465|||||58.54|1/1/25||||
L8470|||||10.68|1/1/25||||
L8480|||||12.75|1/1/25||||
L8485|||||17.27|1/1/25||||
L8500|||||792.11|1/1/25||||
L8501|||||144.99|1/1/25||||
L8507|||||49.35|1/1/25||||
L8509|||||128.67|1/1/25||||
L8510|||||297.74|1/1/25||||
L8511|||||85.7|1/1/25||||
L8512|||||2.54|1/1/25||||
L8513|||||6.12|1/1/25||||
L8514|||||111.09|1/1/25||||
L8515|||||74.35|1/1/25||||
L8600|||||816.88|1/1/25||||
L8603|||||526.27|1/1/25||||
L8605|||||843.92|1/1/25||||
L8606|||||273.27|1/1/25||||
L8607|||||50.52|1/1/25||||
L8609|||||7677.0|1/1/25||||
L8610|||||702.52|1/1/25||||
L8612|||||954.86|1/1/25||||
L8613|||||354.45|1/1/25||||
L8614|||||23675.55|1/1/25||||
L8615|||||531.42|1/1/25||||
L8616|||||123.78|1/1/25||||
L8617|||||108.11|1/1/25||||
L8618|||||30.88|1/1/25||||
L8619|||||10163.75|1/1/25||||
L8621|||||0.74|1/1/25||||
L8622|||||0.38|1/1/25||||
L8623|||||76.23|1/1/25||||
L8624|||||190.02|1/1/25||||
L8625|||||222.52|1/1/25||||
L8627|||||8633.21|1/1/25||||
L8628|||||1530.55|1/1/25||||
L8629|||||210.96|1/1/25||||
L8630|||||404.37|1/1/25||||
L8631|||||2685.88|1/1/25||||
L8641|||||424.94|1/1/25||||
L8642|||||415.75|1/1/25||||
L8658|||||366.32|1/1/25||||
L8659|||||2273.7|1/1/25||||
L8670|||||668.13|1/1/25||||
L8678|||||11.1|1/1/25||||
L8679|||||10323.47|1/1/25||||
L8681|||||1294.82|1/1/25||||
L8682|||||7375.88|1/1/25||||
L8683|||||6492.48|1/1/25||||
L8684|||||945.34|1/1/25||||
L8689|||||2032.46|1/1/25||||
L8690|||||5605.27|1/1/25||||
L8691|||||2029.15|1/1/25||||
L8693|||||1786.65|1/1/25||||
L8694|||||1112.73|1/1/25||||
L8695|||||19.61|1/1/25||||
L8696|||||255.38|1/1/25||||
L8701|||||34284.44|1/1/25||||
L8702|||||67452.66|1/1/25||||
Q0477|||||914.11|1/1/25||||
Q0478|||||216.54|1/1/25||||
Q0479|||||14104.71|1/1/25||||
Q0480|||||99999.91|1/1/25||||
Q0481|||||17121.35|1/1/25||||
Q0482|||||5362.73|1/1/25||||
Q0483|||||22092.08|1/1/25||||
Q0484|||||4290.22|1/1/25||||
Q0485|||||414.19|1/1/25||||
Q0486|||||344.75|1/1/25||||
Q0487|||||402.21|1/1/25||||
Q0489|||||19152.62|1/1/25||||
Q0490|||||828.46|1/1/25||||
Q0491|||||1302.43|1/1/25||||
Q0492|||||104.91|1/1/25||||
Q0493|||||298.79|1/1/25||||
Q0494|||||252.84|1/1/25||||
Q0495|||||4921.73|1/1/25||||
Q0496|||||1766.49|1/1/25||||
Q0497|||||551.61|1/1/25||||
Q0498|||||605.25|1/1/25||||
Q0499|||||196.65|1/1/25||||
Q0500|||||35.99|1/1/25||||
Q0501|||||601.72|1/1/25||||
Q0502|||||766.07|1/1/25||||
Q0503|||||1532.2|1/1/25||||
Q0504|||||808.51|1/1/25||||
Q0506|||||1006.41|1/1/25||||
Q4001|||||61.14|1/1/25||||
Q4002|||||231.02|1/1/25||||
Q4003|||||43.9|1/1/25||||
Q4004|||||151.99|1/1/25||||
Q4005|||||16.19|1/1/25||||
Q4006|||||36.47|1/1/25||||
Q4007|||||8.09|1/1/25||||
Q4008|||||18.23|1/1/25||||
Q4009|||||10.81|1/1/25||||
Q4010|||||24.31|1/1/25||||
Q4011|||||5.39|1/1/25||||
Q4012|||||12.19|1/1/25||||
Q4013|||||19.68|1/1/25||||
Q4014|||||33.18|1/1/25||||
Q4015|||||9.85|1/1/25||||
Q4016|||||16.58|1/1/25||||
Q4017|||||11.37|1/1/25||||
Q4018|||||18.12|1/1/25||||
Q4019|||||5.69|1/1/25||||
Q4020|||||9.1|1/1/25||||
Q4021|||||8.42|1/1/25||||
Q4022|||||15.2|1/1/25||||
Q4023|||||4.23|1/1/25||||
Q4024|||||7.61|1/1/25||||
Q4025|||||47.18|1/1/25||||
Q4026|||||147.37|1/1/25||||
Q4027|||||23.61|1/1/25||||
Q4028|||||73.73|1/1/25||||
Q4029|||||36.1|1/1/25||||
Q4030|||||95.02|1/1/25||||
Q4031|||||18.03|1/1/25||||
Q4032|||||47.51|1/1/25||||
Q4033|||||33.68|1/1/25||||
Q4034|||||83.72|1/1/25||||
Q4035|||||16.83|1/1/25||||
Q4036|||||41.89|1/1/25||||
Q4037|||||20.51|1/1/25||||
Q4038|||||51.45|1/1/25||||
Q4039|||||10.29|1/1/25||||
Q4040|||||25.72|1/1/25||||
Q4041|||||24.98|1/1/25||||
Q4042|||||42.64|1/1/25||||
Q4043|||||12.49|1/1/25||||
Q4044|||||21.35|1/1/25||||
Q4045|||||14.5|1/1/25||||
Q4046|||||23.32|1/1/25||||
Q4047|||||7.22|1/1/25||||
Q4048|||||11.67|1/1/25||||
Q4049|||||2.63|1/1/25||||
V2020|||||100.34|1/1/25||||
V2100|||||47.02|1/1/25||||
V2101|||||63.03|1/1/25||||
V2102|||||76.44|1/1/25||||
V2103|||||44.89|1/1/25||||
V2104|||||47.49|1/1/25||||
V2105|||||52.08|1/1/25||||
V2106|||||62.31|1/1/25||||
V2107|||||67.07|1/1/25||||
V2108|||||63.76|1/1/25||||
V2109|||||71.67|1/1/25||||
V2110|||||61.39|1/1/25||||
V2111|||||72.36|1/1/25||||
V2112|||||75.95|1/1/25||||
V2113|||||75.3|1/1/25||||
V2114|||||81.58|1/1/25||||
V2115|||||113.67|1/1/25||||
V2118|||||113.47|1/1/25||||
V2121|||||121.16|1/1/25||||
V2200|||||70.27|1/1/25||||
V2201|||||85.5|1/1/25||||
V2202|||||78.92|1/1/25||||
V2203|||||76.44|1/1/25||||
V2204|||||77.58|1/1/25||||
V2205|||||76.58|1/1/25||||
V2206|||||86.06|1/1/25||||
V2207|||||83.55|1/1/25||||
V2208|||||92.04|1/1/25||||
V2209|||||86.36|1/1/25||||
V2210|||||92.11|1/1/25||||
V2211|||||111.86|1/1/25||||
V2212|||||105.01|1/1/25||||
V2213|||||97.81|1/1/25||||
V2214|||||110.62|1/1/25||||
V2215|||||136.03|1/1/25||||
V2218|||||130.58|1/1/25||||
V2219|||||53.44|1/1/25||||
V2220|||||50.5|1/1/25||||
V2221|||||141.35|1/1/25||||
V2300|||||86.92|1/1/25||||
V2301|||||107.02|1/1/25||||
V2302|||||98.42|1/1/25||||
V2303|||||93.77|1/1/25||||
V2304|||||97.28|1/1/25||||
V2305|||||97.58|1/1/25||||
V2306|||||98.37|1/1/25||||
V2307|||||105.38|1/1/25||||
V2308|||||102.77|1/1/25||||
V2309|||||124.44|1/1/25||||
V2310|||||105.1|1/1/25||||
V2311|||||128.67|1/1/25||||
V2312|||||143.41|1/1/25||||
V2313|||||160.15|1/1/25||||
V2314|||||148.65|1/1/25||||
V2315|||||184.43|1/1/25||||
V2318|||||234.75|1/1/25||||
V2319|||||59.61|1/1/25||||
V2320|||||62.88|1/1/25||||
V2321|||||174.97|1/1/25||||
V2410|||||143.49|1/1/25||||
V2430|||||172.93|1/1/25||||
V2500|||||105.53|1/1/25||||
V2501|||||166.0|1/1/25||||
V2502|||||242.87|1/1/25||||
V2503|||||168.6|1/1/25||||
V2510|||||141.9|1/1/25||||
