SVC_CD|Modifier_1|FEE|ASOFDATE
17271||183.31|20250101
17272||206.72|20250101
17273||229.18|20250101
17274||267.1|20250101
17276||307.98|20250101
17280||155.64|20250101
17281||197.31|20250101
17282||224.98|20250101
17283||264.92|20250101
17284||300.06|20250101
17286||385.01|20250101
17311||748.51|20250101
17312||455.05|20250101
17313||704.97|20250101
17314||436.57|20250101
17315||87.88|20250101
17340||56.32|20250101
17360||133.5|20250101
19000||106.3|20250101
19001||27.41|20250101
19020||500.8|20250101
19030||177.35|20250101
19081||540.78|20250101
19082||417.21|20250101
19083||536.02|20250101
19084||409.59|20250101
19085||826.79|20250101
19086||642.31|20250101
19100||158.19|20250101
19101||341.46|20250101
19105||2492.78|20250101
19110||518.38|20250101
19112||492.86|20250101
19120||556.54|20250101
19125||611.57|20250101
19126||158.47|20250101
19281||264.31|20250101
19282||188.05|20250101
19283||281.98|20250101
19284||205.87|20250101
19285||398.42|20250101
19286||326.66|20250101
19287||688.72|20250101
19288||532.07|20250101
19294||162.88|20250101
19296||3963.83|20250101
19297||92.84|20250101
19298||956.48|20250101
19300||627.4|20250101
19301||682.1|20250101
19302||935.87|20250101
19303||988.01|20250101
19305||1182.54|20250101
19306||1264.71|20250101
19307||1217.37|20250101
19316||839.66|20250101
19318||1152.75|20250101
19325||659.78|20250101
19328||592.98|20250101
19330||686.95|20250101
19340||806.83|20250101
19342||811.27|20250101
19350||899.99|20250101
19355||816.34|20250101
19357||1244.01|20250101
19361||1633.7|20250101
19364||2822.51|20250101
19367||1853.68|20250101
19368||2255.79|20250101
19369||2097.76|20250101
19370||717.01|20250101
19371||757.99|20250101
19380||859.5|20250101
19396||294.65|20250101
20100||611.81|20250101
20101||612.64|20250101
20102||653.73|20250101
20103||607.06|20250101
20150||1057.92|20250101
20200||234.58|20250101
20205||327.15|20250101
20206||239.91|20250101
20220||251.91|20250101
20225||411.81|20250101
20240||144.65|20250101
20245||351.23|20250101
20250||412.37|20250101
20251||452.14|20250101
20500||137.47|20250101
20501||155.18|20250101
20520||239.29|20250101
20525||511.93|20250101
20526||89.32|20250101
20527||94.88|20250101
20550||62.27|20250101
20551||61.82|20250101
20552||56.25|20250101
20553||64.91|20250101
20555||356.45|20250101
20560||27.45|20250101
20561||40.02|20250101
20600||58.02|20250101
20604||90.22|20250101
20605||59.08|20250101
20606||97.24|20250101
20610||69.7|20250101
20611||107.08|20250101
20612||71.01|20250101
20615||271.93|20250101
20650||256.04|20250101
20660||239.92|20250101
20661||559.65|20250101
20662||568.86|20250101
20663||525.63|20250101
20664||943.21|20250101
20665||130.78|20250101
20670||391.78|20250101
20680||649.87|20250101
20690||632.09|20250101
20692||1203.41|20250101
20693||486.94|20250101
20694||474.34|20250101
20696||1226.27|20250101
20697||1959.95|20250101
20700||85.0|20250101
20701||64.79|20250101
20702||144.86|20250101
20703||106.23|20250101
20704||152.54|20250101
20705||125.93|20250101
20802||2845.5|20250101
20805||3370.07|20250101
20808||4053.31|20250101
20816||2130.01|20250101
20822||1851.29|20250101
20824||2135.03|20250101
20827||1900.17|20250101
20838||2890.04|20250101
20900||417.39|20250101
20902||281.97|20250101
20910||521.42|20250101
20912||517.57|20250101
20920||430.28|20250101
20922||659.47|20250101
20924||544.97|20250101
20931||109.93|20250101
20932||763.98|20250101
20933||700.76|20250101
20934||763.41|20250101
20937||167.12|20250101
20938||181.86|20250101
20939||69.86|20250101
20950||287.44|20250101
20955||2530.54|20250101
20956||2734.33|20250101
20957||2850.96|20250101
20962||2797.49|20250101
20969||2807.7|20250101
20970||2949.35|20250101
20972||2939.43|20250101
20973||3100.9|20250101
20974||94.76|20250101
20975||184.2|20250101
20979||60.69|20250101
20982||3800.78|20250101
20983||5567.57|20250101
20985||146.63|20250101
21010||792.81|20250101
21011||413.08|20250101
21012||364.12|20250101
21013||578.9|20250101
21014||556.8|20250101
21015||744.98|20250101
21016||1053.0|20250101
