SVC_CD|Modifier_1|FEE|ASOFDATE
17270||163.25|20250101
17271||181.14|20250101
17272||204.24|20250101
17273||226.41|20250101
17274||263.79|20250101
17276||304.09|20250101
17280||153.81|20250101
17281||194.93|20250101
17282||222.26|20250101
17283||261.63|20250101
17284||296.27|20250101
17286||380.0|20250101
17311||739.66|20250101
17312||449.8|20250101
17313||696.7|20250101
17314||431.6|20250101
17315||86.81|20250101
17340||55.56|20250101
17360||131.8|20250101
19000||105.02|20250101
19001||27.03|20250101
19020||494.45|20250101
19030||175.24|20250101
19081||534.76|20250101
19082||412.85|20250101
19083||530.12|20250101
19084||405.33|20250101
19085||818.07|20250101
19086||635.85|20250101
19100||156.16|20250101
19101||336.8|20250101
19105||2468.06|20250101
19110||511.5|20250101
19112||486.5|20250101
19120||548.65|20250101
19125||602.77|20250101
19126||155.64|20250101
19281||261.28|20250101
19282||186.02|20250101
19283||278.75|20250101
19284||203.66|20250101
19285||394.23|20250101
19286||323.39|20250101
19287||681.62|20250101
19288||526.77|20250101
19294||159.95|20250101
19296||3925.62|20250101
19297||91.18|20250101
19298||945.97|20250101
19300||619.22|20250101
19301||671.06|20250101
19302||920.65|20250101
19303||971.85|20250101
19305||1163.4|20250101
19306||1244.44|20250101
19307||1197.68|20250101
19316||827.36|20250101
19318||1135.66|20250101
19325||650.44|20250101
19328||584.47|20250101
19330||676.97|20250101
19340||795.06|20250101
19342||799.59|20250101
19350||888.02|20250101
19355||805.41|20250101
19357||1226.57|20250101
19361||1609.22|20250101
19364||2779.27|20250101
19367||1825.87|20250101
19368||2221.45|20250101
19369||2065.9|20250101
19370||706.71|20250101
19371||746.95|20250101
19380||847.08|20250101
19396||291.07|20250101
20100||601.75|20250101
20101||605.47|20250101
20102||645.89|20250101
20103||599.31|20250101
20150||1041.94|20250101
20200||231.71|20250101
20205||322.98|20250101
20206||237.39|20250101
20220||249.08|20250101
20225||407.24|20250101
20240||142.47|20250101
20245||345.69|20250101
20250||405.97|20250101
20251||445.03|20250101
20500||135.77|20250101
20501||153.53|20250101
20520||236.38|20250101
20525||505.79|20250101
20526||88.14|20250101
20527||93.61|20250101
20550||61.44|20250101
20551||61.01|20250101
20552||55.52|20250101
20553||64.08|20250101
20555||351.41|20250101
20560||27.11|20250101
20561||39.52|20250101
20600||57.26|20250101
20604||89.08|20250101
20605||58.31|20250101
20606||96.0|20250101
20610||68.75|20250101
20611||105.69|20250101
20612||70.11|20250101
20615||268.64|20250101
20650||252.8|20250101
20660||235.51|20250101
20661||551.51|20250101
20662||560.93|20250101
20663||518.37|20250101
20664||928.07|20250101
20665||129.17|20250101
20670||387.5|20250101
20680||641.56|20250101
20690||622.64|20250101
20692||1185.9|20250101
20693||480.12|20250101
20694||468.25|20250101
20696||1208.21|20250101
20697||1941.86|20250101
20700||83.61|20250101
20701||63.74|20250101
20702||142.48|20250101
20703||104.47|20250101
20704||150.04|20250101
20705||123.86|20250101
20802||2801.29|20250101
20805||3317.26|20250101
20808||3989.28|20250101
20816||2096.89|20250101
20822||1822.99|20250101
20824||2101.86|20250101
20827||1871.04|20250101
20838||2845.27|20250101
20900||412.39|20250101
20902||277.56|20250101
20910||514.25|20250101
20912||510.39|20250101
20920||424.33|20250101
20922||650.3|20250101
20924||537.27|20250101
20931||107.91|20250101
20932||751.43|20250101
20933||689.27|20250101
20934||750.89|20250101
20937||164.16|20250101
20938||178.57|20250101
20939||68.62|20250101
20950||284.29|20250101
20955||2492.23|20250101
20956||2691.73|20250101
20957||2806.7|20250101
20962||2755.13|20250101
20969||2765.3|20250101
20970||2903.32|20250101
20972||2893.52|20250101
20973||3052.36|20250101
20974||93.59|20250101
20975||181.21|20250101
20979||59.93|20250101
20982||3763.17|20250101
20983||5514.01|20250101
20985||144.22|20250101
21010||782.03|20250101
21011||408.1|20250101
21012||358.9|20250101
21013||571.44|20250101
21014||548.78|20250101
21015||734.26|20250101
21016||1037.13|20250101
21025||859.75|20250101
21026||594.62|20250101
21029||832.3|20250101
21030||497.97|20250101
21031||416.68|20250101
21032||408.87|20250101
21034||1363.44|20250101
21040||502.95|20250101
21044||902.0|20250101
21045||1245.8|20250101
21046||1042.1|20250101
21047||1260.44|20250101
21048||1053.97|20250101
21049||1194.28|20250101
21050||915.9|20250101
21060||827.83|20250101
21070||642.08|20250101
21073||445.81|20250101
21076||931.57|20250101
21077||2252.87|20250101
21079||1560.36|20250101
21080||1776.32|20250101
21081||1637.58|20250101
21082||1546.17|20250101
21083||1467.69|20250101
21084||1670.47|20250101
21085||733.22|20250101
21086||1672.52|20250101
21087||1672.52|20250101
21100||683.67|20250101
21110||936.18|20250101
21116||231.55|20250101
21120||717.85|20250101
21121||683.84|20250101
21122||792.45|20250101
21123||892.28|20250101
21125||2842.53|20250101
21127||4404.59|20250101
21137||789.85|20250101
21138||956.29|20250101
21139||1136.32|20250101
21141||1399.3|20250101
21142||1434.5|20250101
21143||1477.6|20250101
21145||1617.5|20250101
21146||1690.27|20250101
21147||1775.23|20250101
21150||1688.02|20250101
21151||1854.32|20250101
21154||1996.51|20250101
21155||2210.12|20250101
21159||2640.5|20250101
21160||2860.0|20250101
21172||2119.58|20250101
21175||2265.91|20250101
21179||1567.29|20250101
21180||1747.8|20250101
21181||777.4|20250101
21182||2169.73|20250101
21183||2357.01|20250101
21184||2532.22|20250101
21188||1653.33|20250101
21193||1287.58|20250101
21194||1487.83|20250101
21195||1405.73|20250101
21196||1499.17|20250101
21198||1054.4|20250101
21199||1056.93|20250101
21206||1022.37|20250101
21208||1781.1|20250101
21209||852.27|20250101
21210||1925.59|20250101
21215||4501.46|20250101
21230||776.34|20250101
21235||794.07|20250101
21240||1102.64|20250101
21242||1067.72|20250101
21243||1695.82|20250101
21244||1057.4|20250101
21245||1306.46|20250101
21246||890.69|20250101
21247||1650.77|20250101
21248||1050.5|20250101
21249||1418.88|20250101
21255||1407.43|20250101
21256||1293.15|20250101
21260||1431.68|20250101
21261||2515.52|20250101
21263||2331.13|20250101
21267||1676.21|20250101
21268||2094.56|20250101
21270||1094.88|20250101
21275||881.53|20250101
21280||629.89|20250101
21282||432.59|20250101
21295||217.04|20250101
21296||436.05|20250101
21315||169.54|20250101
21320||236.31|20250101
21325||481.98|20250101
21330||573.54|20250101
21335||757.72|20250101
21336||684.23|20250101
21337||454.46|20250101
21338||724.7|20250101
21339||813.32|20250101
21340||786.9|20250101
21343||1147.16|20250101
21344||1441.43|20250101
21345||860.33|20250101
21346||1074.83|20250101
21347||1097.58|20250101
21348||1129.84|20250101
21355||484.3|20250101
21356||592.86|20250101
21360||556.7|20250101
21365||1127.41|20250101
21366||1324.31|20250101
21385||771.55|20250101
21386||727.17|20250101
21387||804.63|20250101
21390||841.37|20250101
21395||1042.9|20250101
21400||243.56|20250101
21401||558.31|20250101
21406||619.88|20250101
21407||685.72|20250101
21408||941.58|20250101
21421||707.76|20250101
21422||667.54|20250101
21423||832.27|20250101
21431||748.09|20250101
21432||755.58|20250101
21433||1786.0|20250101
21435||1463.78|20250101
21436||2104.95|20250101
21440||834.64|20250101
21445||841.69|20250101
21450||652.65|20250101
21451||845.57|20250101
21452||804.49|20250101
21453||1189.42|20250101
21454||526.31|20250101
21461||1960.15|20250101
21462||2134.73|20250101
21465||847.29|20250101
21470||1217.66|20250101
21480||154.62|20250101
21485||1049.33|20250101
21490||835.7|20250101
21497||782.65|20250101
21501||529.72|20250101
21502||519.16|20250101
21510||468.13|20250101
21550||287.95|20250101
21552||463.94|20250101
21554||753.56|20250101
21555||466.09|20250101
21556||553.03|20250101
21557||976.96|20250101
21558||1359.79|20250101
21600||603.15|20250101
21601||1153.53|20250101
21602||1573.08|20250101
21603||1694.18|20250101
21610||1225.94|20250101
21615||622.41|20250101
21616||701.14|20250101
21620||516.95|20250101
21627||571.91|20250101
21630||1364.58|20250101
21685||1018.29|20250101
21700||349.41|20250101
21705||516.44|20250101
21720||560.8|20250101
21725||576.85|20250101
21740||1012.52|20250101
21750||672.79|20250101
21811||578.63|20250101
21812||701.88|20250101
21813||956.79|20250101
21820||170.04|20250101
21825||572.87|20250101
21920||275.79|20250101
21925||532.88|20250101
21930||537.51|20250101
21931||486.72|20250101
21932||687.23|20250101
21933||757.59|20250101
21935||1037.1|20250101
21936||1426.05|20250101
22010||1009.0|20250101
22015||987.66|20250101
22100||983.72|20250101
22101||927.11|20250101
22102||795.02|20250101
22103||131.16|20250101
22110||1088.24|20250101
22112||1169.92|20250101
22114||1169.92|20250101
22116||138.4|20250101
22206||2462.0|20250101
22207||2411.47|20250101
22208||574.92|20250101
22210||1821.99|20250101
22212||1559.06|20250101
22214||1557.26|20250101
22216||355.84|20250101
22220||1664.48|20250101
22222||1789.62|20250101
22224||1629.76|20250101
22226||353.43|20250101
22310||336.58|20250101
22315||968.07|20250101
22318||1665.63|20250101
22319||1841.07|20250101
22325||1517.51|20250101
22326||1536.72|20250101
22327||1573.88|20250101
22328||274.33|20250101
22505||152.51|20250101
22510||1925.67|20250101
22511||1928.2|20250101
22512||774.11|20250101
22513||6088.16|20250101
22514||6064.71|20250101
22515||3108.7|20250101
22532||1814.27|20250101
22533||1696.82|20250101
22534||353.41|20250101
22548||1976.02|20250101
22551||1711.98|20250101
22552||386.26|20250101
22554||1286.75|20250101
22556||1706.86|20250101
22558||1541.4|20250101
22585||316.38|20250101
22586||2041.68|20250101
22590||1617.23|20250101
22595||1547.42|20250101
22600||1337.01|20250101
22610||1318.85|20250101
22612||1604.15|20250101
22614||381.73|20250101
22630||1579.55|20250101
22632||311.4|20250101
22633||1826.61|20250101
22634||472.67|20250101
22800||1402.68|20250101
22802||2132.55|20250101
22804||2443.48|20250101
22808||1832.32|20250101
22810||2051.18|20250101
22812||2250.29|20250101
22818||2187.55|20250101
22819||2518.97|20250101
22830||850.06|20250101
22836||1752.22|20250101
22837||1928.8|20250101
22838||1953.89|20250101
22840||738.06|20250101
22842||744.78|20250101
22843||797.73|20250101
22844||967.37|20250101
22845||707.65|20250101
22846||736.7|20250101
22847||795.24|20250101
22848||352.87|20250101
22849||1326.26|20250101
22850||763.49|20250101
22852||736.17|20250101
22853||251.54|20250101
22854||326.64|20250101
22855||1127.62|20250101
22856||1640.4|20250101
22857||1788.52|20250101
22858||496.08|20250101
22859||326.43|20250101
22860||404.55|20250101
22861||2304.31|20250101
22862||2314.67|20250101
22864||2063.52|20250101
22865||2261.64|20250101
22867||1085.03|20250101
22868||235.81|20250101
22869||450.61|20250101
22870||117.88|20250101
22900||586.88|20250101
22901||684.54|20250101
22902||504.35|20250101
22903||455.94|20250101
22904||1060.56|20250101
22905||1347.55|20250101
23000||603.98|20250101
23020||731.95|20250101
23030||474.85|20250101
23031||470.63|20250101
23035||719.95|20250101
23040||758.53|20250101
23044||592.31|20250101
23065||241.36|20250101
23066||628.5|20250101
23071||439.28|20250101
23073||723.93|20250101
23075||554.51|20250101
23076||574.47|20250101
23077||1152.42|20250101
23078||1468.12|20250101
23100||546.67|20250101
23101||492.45|20250101
23105||682.32|20250101
23106||542.6|20250101
23107||705.92|20250101
23120||630.55|20250101
23125||751.72|20250101
23130||662.87|20250101
23140||594.81|20250101
23145||737.52|20250101
23146||667.19|20250101
23150||709.38|20250101
23155||843.22|20250101
23156||721.91|20250101
23170||605.06|20250101
23172||610.93|20250101
23174||813.14|20250101
23180||735.07|20250101
23182||718.3|20250101
23184||783.94|20250101
23190||614.96|20250101
23195||790.7|20250101
23200||1551.07|20250101
23210||1811.49|20250101
23220||1979.9|20250101
23330||329.18|20250101
23333||509.55|20250101
23334||1107.43|20250101
23335||1309.67|20250101
23350||173.82|20250101
23395||1337.95|20250101
23397||1180.34|20250101
23400||1016.38|20250101
23405||650.08|20250101
23406||778.61|20250101
23410||862.76|20250101
23412||895.29|20250101
23415||744.47|20250101
23420||1024.62|20250101
23430||786.36|20250101
23440||795.0|20250101
23450||986.0|20250101
23455||1010.08|20250101
23460||1134.5|20250101
23462||1107.98|20250101
23465||1162.28|20250101
23466||1170.98|20250101
23470||1239.88|20250101
23472||1486.68|20250101
23473||1649.72|20250101
23474||1778.08|20250101
23480||861.64|20250101
23485||993.14|20250101
23490||902.52|20250101
23491||1060.74|20250101
23500||253.52|20250101
23505||402.42|20250101
23515||763.98|20250101
23520||273.44|20250101
23525||448.16|20250101
23530||615.5|20250101
23532||668.96|20250101
23540||268.11|20250101
23545||407.57|20250101
23550||609.26|20250101
23552||686.18|20250101
23570||265.81|20250101
23575||458.88|20250101
23585||1017.54|20250101
23600||379.68|20250101
23605||519.85|20250101
23615||929.49|20250101
23616||1278.49|20250101
23620||308.3|20250101
23625||424.81|20250101
23630||827.63|20250101
23650||373.39|20250101
23655||444.73|20250101
23660||624.88|20250101
23665||483.85|20250101
23670||918.11|20250101
23675||606.73|20250101
23680||975.94|20250101
23700||208.71|20250101
23800||1071.29|20250101
23802||1336.8|20250101
